Anio,Mes,Alliance,region_norm,usuarios_activos,horas_totales,registros
2024,11,512,SAN FRANCISCO DE MACORIS,15,71.1,61
2024,11,512,SAN JUAN DE LA MAGUANA,13,87.2,69
2024,11,512,SAN PEDRO DE MACORIS,8,20.9,21
2024,11,512,SANTIAGO,20,82.9,66
2024,11,512,SANTO DOMINGO,134,749.6,527
2024,11,512,Sin ubicación,1101,5796.9,4017
2024,11,IQ Primaria,AZUA,4,10.0,13
2024,11,IQ Primaria,BARAHONA,1,7.1,4
2024,11,IQ Primaria,COTUI,3,2.8,3
2024,11,IQ Primaria,HIGUEY,5,8.9,7
2024,11,IQ Primaria,LA VEGA,4,3.0,4
2024,11,IQ Primaria,MAO,3,1.6,4
2024,11,IQ Primaria,MONTE CRISTI,8,12.9,14
2024,11,IQ Primaria,MONTE PLATA,1,1.5,2
2024,11,IQ Primaria,NAGUA,2,1.5,3
2024,11,IQ Primaria,PUERTO PLATA,1,6.7,7
2024,11,IQ Primaria,SAN CRISTOBAL,4,3.0,5
2024,11,IQ Primaria,SAN FRANCISCO DE MACORIS,1,0.1,1
2024,11,IQ Primaria,SAN JUAN DE LA MAGUANA,2,0.8,2
2024,11,IQ Primaria,SAN PEDRO DE MACORIS,7,8.8,9
2024,11,IQ Primaria,SANTIAGO,10,16.6,19
2024,11,IQ Primaria,SANTO DOMINGO,31,32.6,46
2024,11,IQ Primaria,Sin ubicación,39,56.7,75
2024,11,IQ Secundaria,AZUA,14,11.5,18
2024,11,IQ Secundaria,BAHORUCO,2,5.3,6
2024,11,IQ Secundaria,BARAHONA,6,2.1,7
2024,11,IQ Secundaria,COTUI,32,17.1,55
2024,11,IQ Secundaria,HIGUEY,31,38.1,59
2024,11,IQ Secundaria,LA VEGA,48,32.7,80
2024,11,IQ Secundaria,MAO,4,3.5,6
2024,11,IQ Secundaria,MONTE CRISTI,53,30.1,84
2024,11,IQ Secundaria,MONTE PLATA,2,4.7,3
2024,11,IQ Secundaria,NAGUA,12,12.1,41
2024,11,IQ Secundaria,PUERTO PLATA,94,103.4,138
2024,11,IQ Secundaria,SAN CRISTOBAL,10,8.6,14
2024,11,IQ Secundaria,SAN FRANCISCO DE MACORIS,177,126.1,285
2024,11,IQ Secundaria,SAN JUAN DE LA MAGUANA,59,47.9,96
2024,11,IQ Secundaria,SAN PEDRO DE MACORIS,37,34.5,62
2024,11,IQ Secundaria,SANTIAGO,206,209.4,392
2024,11,IQ Secundaria,SANTO DOMINGO,229,240.2,413
2024,11,IQ Secundaria,Sin ubicación,206,197.8,349
2024,12,512,AZUA,23,58.4,61
2024,12,512,BAHORUCO,11,28.9,23
2024,12,512,BARAHONA,13,56.1,63
2024,12,512,COTUI,13,65.9,57
2024,12,512,HIGUEY,7,30.1,20
2024,12,512,LA VEGA,28,118.7,72
2024,12,512,MAO,7,20.1,18
2024,12,512,MONTE CRISTI,7,9.2,11
2024,12,512,MONTE PLATA,3,5.1,5
2024,12,512,NAGUA,12,25.0,30
2024,12,512,PUERTO PLATA,6,14.2,16
2024,12,512,SAN CRISTOBAL,25,58.2,54
2024,12,512,SAN FRANCISCO DE MACORIS,17,51.8,52
2024,12,512,SAN JUAN DE LA MAGUANA,11,56.0,51
2024,12,512,SAN PEDRO DE MACORIS,6,7.6,13
2024,12,512,SANTIAGO,19,79.1,59
2024,12,512,SANTO DOMINGO,132,456.5,381
2024,12,512,Sin ubicación,978,3481.4,2646
2024,12,IQ Primaria,AZUA,1,0.4,1
2024,12,IQ Primaria,COTUI,1,0.4,1
2024,12,IQ Primaria,LA VEGA,2,2.0,3
2024,12,IQ Primaria,MONTE CRISTI,1,2.9,1
2024,12,IQ Primaria,NAGUA,1,0.4,1
2024,12,IQ Primaria,PUERTO PLATA,1,1.6,1
2024,12,IQ Primaria,SAN CRISTOBAL,3,1.0,3
2024,12,IQ Primaria,SAN FRANCISCO DE MACORIS,1,0.3,1
2024,12,IQ Primaria,SAN JUAN DE LA MAGUANA,1,0.4,1
2024,12,IQ Primaria,SANTIAGO,6,3.5,7
2024,12,IQ Primaria,SANTO DOMINGO,15,21.0,21
2024,12,IQ Primaria,Sin ubicación,15,31.3,30
2024,12,IQ Secundaria,AZUA,4,2.8,9
2024,12,IQ Secundaria,BARAHONA,3,5.7,6
2024,12,IQ Secundaria,COTUI,7,2.4,14
2024,12,IQ Secundaria,HIGUEY,19,18.6,27
2024,12,IQ Secundaria,LA VEGA,14,16.0,35
2024,12,IQ Secundaria,MONTE CRISTI,25,12.9,37
2024,12,IQ Secundaria,MONTE PLATA,5,2.7,6
2024,12,IQ Secundaria,NAGUA,3,2.5,5
2024,12,IQ Secundaria,PUERTO PLATA,14,14.3,24
2024,12,IQ Secundaria,SAN CRISTOBAL,5,1.9,7
2024,12,IQ Secundaria,SAN FRANCISCO DE MACORIS,13,6.7,16
2024,12,IQ Secundaria,SAN JUAN DE LA MAGUANA,60,40.8,87
2024,12,IQ Secundaria,SAN PEDRO DE MACORIS,14,17.0,29
2024,12,IQ Secundaria,SANTIAGO,64,67.7,110
2024,12,IQ Secundaria,SANTO DOMINGO,77,62.3,136
2024,12,IQ Secundaria,Sin ubicación,99,76.7,155
2025,1,512,AZUA,10,18.0,22
2025,1,512,BAHORUCO,2,1.9,4
2025,1,512,BARAHONA,4,3.4,6
2025,1,512,COTUI,4,5.2,7
2025,1,512,LA VEGA,8,15.5,14
2025,1,512,MAO,5,9.7,10
2025,1,512,MONTE CRISTI,2,0.5,2
2025,1,512,MONTE PLATA,1,0.5,2
2025,1,512,NAGUA,1,0.6,1
2025,1,512,SAN CRISTOBAL,7,2.7,7
2025,1,512,SAN FRANCISCO DE MACORIS,4,5.5,10
2025,1,512,SAN JUAN DE LA MAGUANA,2,10.0,5
2025,1,512,SAN PEDRO DE MACORIS,2,2.0,2
2025,1,512,SANTIAGO,9,7.4,12
2025,1,512,SANTO DOMINGO,40,90.4,102
2025,1,512,Sin ubicación,247,452.0,464
2025,1,IQ Primaria,AZUA,11,14.0,22
2025,1,IQ Primaria,BAHORUCO,1,0.2,1
2025,1,IQ Primaria,BARAHONA,1,13.9,10
2025,1,IQ Primaria,COTUI,2,1.1,2
2025,1,IQ Primaria,HIGUEY,4,0.7,4
2025,1,IQ Primaria,LA VEGA,4,4.3,7
2025,1,IQ Primaria,MAO,3,4.6,9
2025,1,IQ Primaria,MONTE CRISTI,1,0.4,1
2025,1,IQ Primaria,MONTE PLATA,1,3.3,5
2025,1,IQ Primaria,NAGUA,2,1.3,2
2025,1,IQ Primaria,PUERTO PLATA,3,4.0,5
2025,1,IQ Primaria,SAN CRISTOBAL,10,16.8,22
2025,1,IQ Primaria,SAN FRANCISCO DE MACORIS,1,0.2,1
2025,1,IQ Primaria,SAN JUAN DE LA MAGUANA,1,0.6,1
2025,1,IQ Primaria,SAN PEDRO DE MACORIS,6,2.4,7
2025,1,IQ Primaria,SANTIAGO,13,11.9,19
2025,1,IQ Primaria,SANTO DOMINGO,46,45.2,56
2025,1,IQ Primaria,Sin ubicación,36,49.3,62
2025,1,IQ Secundaria,AZUA,32,16.7,43
2025,1,IQ Secundaria,BAHORUCO,1,0.8,1
2025,1,IQ Secundaria,BARAHONA,24,20.1,48
2025,1,IQ Secundaria,COTUI,57,47.0,96
2025,1,IQ Secundaria,HIGUEY,36,37.7,68
2025,1,IQ Secundaria,LA VEGA,82,105.6,172
2025,1,IQ Secundaria,MAO,11,13.0,37
2025,1,IQ Secundaria,MONTE CRISTI,92,99.8,157
2025,1,IQ Secundaria,MONTE PLATA,7,2.2,9
2025,1,IQ Secundaria,NAGUA,44,32.0,60
2025,1,IQ Secundaria,PUERTO PLATA,49,35.8,92
2025,1,IQ Secundaria,SAN CRISTOBAL,73,77.9,107
2025,1,IQ Secundaria,SAN FRANCISCO DE MACORIS,180,193.9,401
2025,1,IQ Secundaria,SAN JUAN DE LA MAGUANA,38,23.9,67
2025,1,IQ Secundaria,SAN PEDRO DE MACORIS,113,627.6,418
2025,1,IQ Secundaria,SANTIAGO,397,378.3,837
2025,1,IQ Secundaria,SANTO DOMINGO,422,396.8,801
2025,1,IQ Secundaria,Sin ubicación,459,391.6,839
2025,2,512,AZUA,4,4.8,4
2025,2,512,BAHORUCO,1,0.5,1
2025,2,512,BARAHONA,1,0.7,3
2025,2,512,COTUI,1,0.6,1
2025,2,512,LA VEGA,6,5.2,9
2025,2,512,MAO,2,3.0,3
2025,2,512,NAGUA,5,3.3,6
2025,2,512,SAN CRISTOBAL,3,1.0,3
2025,2,512,SAN FRANCISCO DE MACORIS,2,2.3,4
2025,2,512,SAN JUAN DE LA MAGUANA,4,2.7,10
2025,2,512,SAN PEDRO DE MACORIS,2,10.1,8
2025,2,512,SANTIAGO,4,10.3,10
2025,2,512,SANTO DOMINGO,28,45.0,50
2025,2,512,Sin ubicación,138,161.4,208
2025,2,IQ Primaria,AZUA,7,9.1,13
2025,2,IQ Primaria,BARAHONA,8,10.3,14
2025,2,IQ Primaria,COTUI,2,2.8,3
2025,2,IQ Primaria,HIGUEY,4,3.3,5
2025,2,IQ Primaria,LA VEGA,3,3.0,5
2025,2,IQ Primaria,MAO,5,3.3,6
2025,2,IQ Primaria,MONTE CRISTI,6,3.8,6
2025,2,IQ Primaria,MONTE PLATA,2,5.2,8
2025,2,IQ Primaria,NAGUA,2,1.5,3
2025,2,IQ Primaria,PUERTO PLATA,3,10.1,8
2025,2,IQ Primaria,SAN CRISTOBAL,4,7.8,8
2025,2,IQ Primaria,SAN FRANCISCO DE MACORIS,2,1.9,3
2025,2,IQ Primaria,SAN PEDRO DE MACORIS,9,14.1,14
2025,2,IQ Primaria,SANTIAGO,8,5.1,10
2025,2,IQ Primaria,SANTO DOMINGO,30,31.8,41
2025,2,IQ Primaria,Sin ubicación,48,69.3,86
2025,2,IQ Secundaria,AZUA,60,42.5,106
2025,2,IQ Secundaria,BAHORUCO,5,2.8,8
2025,2,IQ Secundaria,BARAHONA,80,103.5,153
2025,2,IQ Secundaria,COTUI,64,50.5,100
2025,2,IQ Secundaria,HIGUEY,98,79.5,172
2025,2,IQ Secundaria,LA VEGA,139,143.8,271
2025,2,IQ Secundaria,MAO,2,3.7,5
2025,2,IQ Secundaria,MONTE CRISTI,86,103.7,159
2025,2,IQ Secundaria,MONTE PLATA,16,12.3,25
2025,2,IQ Secundaria,NAGUA,124,103.6,210
2025,2,IQ Secundaria,PUERTO PLATA,66,69.9,130
2025,2,IQ Secundaria,SAN CRISTOBAL,119,90.8,189
2025,2,IQ Secundaria,SAN FRANCISCO DE MACORIS,161,142.1,342
2025,2,IQ Secundaria,SAN JUAN DE LA MAGUANA,60,53.6,118
2025,2,IQ Secundaria,SAN PEDRO DE MACORIS,77,123.3,164
2025,2,IQ Secundaria,SANTIAGO,490,432.6,935
2025,2,IQ Secundaria,SANTO DOMINGO,446,470.4,814
2025,2,IQ Secundaria,Sin ubicación,632,848.9,1352
2025,3,512,AZUA,15,3.0,30
2025,3,512,BAHORUCO,5,3.1,7
2025,3,512,BARAHONA,10,8.3,23
2025,3,512,COTUI,7,4.1,12
2025,3,512,LA VEGA,9,8.5,10
2025,3,512,MAO,3,3.7,6
2025,3,512,MONTE CRISTI,1,0.2,1
2025,3,512,MONTE PLATA,2,1.6,2
2025,3,512,NAGUA,2,0.9,2
2025,3,512,PUERTO PLATA,2,0.9,3
2025,3,512,SAN CRISTOBAL,6,5.9,10
2025,3,512,SAN FRANCISCO DE MACORIS,3,1.0,3
2025,3,512,SAN JUAN DE LA MAGUANA,40,32.9,88
2025,3,512,SAN PEDRO DE MACORIS,1,0.5,2
2025,3,512,SANTIAGO,3,1.6,3
2025,3,512,SANTO DOMINGO,52,50.6,88
2025,3,512,Sin ubicación,242,184.0,365
2025,3,IQ Primaria,AZUA,5,9.9,10
2025,3,IQ Primaria,BAHORUCO,3,1.1,3
2025,3,IQ Primaria,BARAHONA,22,10.0,23
2025,3,IQ Primaria,COTUI,4,1.6,4
2025,3,IQ Primaria,HIGUEY,9,10.0,13
2025,3,IQ Primaria,LA VEGA,11,19.9,22
2025,3,IQ Primaria,MAO,21,20.3,24
2025,3,IQ Primaria,MONTE PLATA,7,6.3,14
2025,3,IQ Primaria,NAGUA,4,11.6,10
2025,3,IQ Primaria,PUERTO PLATA,5,5.4,6
2025,3,IQ Primaria,SAN CRISTOBAL,13,15.8,21
2025,3,IQ Primaria,SAN FRANCISCO DE MACORIS,3,2.2,3
2025,3,IQ Primaria,SAN JUAN DE LA MAGUANA,10,3.5,10
2025,3,IQ Primaria,SAN PEDRO DE MACORIS,6,3.7,8
2025,3,IQ Primaria,SANTIAGO,36,21.2,43
2025,3,IQ Primaria,SANTO DOMINGO,78,53.2,84
2025,3,IQ Primaria,Sin ubicación,100,79.8,130
2025,3,IQ Secundaria,AZUA,133,114.6,205
2025,3,IQ Secundaria,BAHORUCO,8,10.6,14
2025,3,IQ Secundaria,BARAHONA,269,327.7,605
2025,3,IQ Secundaria,COTUI,151,290.1,508
2025,3,IQ Secundaria,HIGUEY,133,116.4,186
2025,3,IQ Secundaria,LA VEGA,177,182.3,348
2025,3,IQ Secundaria,MAO,40,19.4,66
2025,3,IQ Secundaria,MONTE CRISTI,160,119.4,228
2025,3,IQ Secundaria,MONTE PLATA,45,45.2,66
2025,3,IQ Secundaria,NAGUA,87,97.6,146
2025,3,IQ Secundaria,PUERTO PLATA,121,118.2,224
2025,3,IQ Secundaria,SAN CRISTOBAL,186,181.1,324
2025,3,IQ Secundaria,SAN FRANCISCO DE MACORIS,306,264.5,505
2025,3,IQ Secundaria,SAN JUAN DE LA MAGUANA,272,1055.2,1198
2025,3,IQ Secundaria,SAN PEDRO DE MACORIS,185,194.0,359
2025,3,IQ Secundaria,SANTIAGO,445,1205.6,1166
2025,3,IQ Secundaria,SANTO DOMINGO,728,787.4,1279
2025,3,IQ Secundaria,Sin ubicación,962,904.5,1833
2025,4,512,AZUA,15,5.6,25
2025,4,512,BAHORUCO,3,1.0,3
2025,4,512,BARAHONA,7,5.2,17
2025,4,512,COTUI,3,2.2,4
2025,4,512,HIGUEY,1,0.1,1
2025,4,512,LA VEGA,5,2.7,7
2025,4,512,MAO,3,1.1,3
2025,4,512,MONTE CRISTI,1,0.0,1
2025,4,512,NAGUA,1,0.4,2
2025,4,512,PUERTO PLATA,1,0.3,1
2025,4,512,SAN CRISTOBAL,6,7.6,8
2025,4,512,SAN FRANCISCO DE MACORIS,2,1.3,2
2025,4,512,SAN JUAN DE LA MAGUANA,39,11.8,58
2025,4,512,SAN PEDRO DE MACORIS,3,1.2,4
2025,4,512,SANTIAGO,2,0.9,2
2025,4,512,SANTO DOMINGO,27,21.4,40
2025,4,512,Sin ubicación,187,119.9,261
2025,4,IQ Primaria,AZUA,11,5.8,13
2025,4,IQ Primaria,BAHORUCO,5,2.3,6
2025,4,IQ Primaria,BARAHONA,4,1.8,5
2025,4,IQ Primaria,COTUI,6,11.1,12
2025,4,IQ Primaria,HIGUEY,7,6.4,9
2025,4,IQ Primaria,LA VEGA,51,33.5,59
2025,4,IQ Primaria,MAO,5,6.5,10
2025,4,IQ Primaria,MONTE CRISTI,6,3.7,7
2025,4,IQ Primaria,MONTE PLATA,10,9.2,12
2025,4,IQ Primaria,NAGUA,8,5.8,11
2025,4,IQ Primaria,PUERTO PLATA,10,10.4,15
2025,4,IQ Primaria,SAN CRISTOBAL,11,7.7,15
2025,4,IQ Primaria,SAN FRANCISCO DE MACORIS,14,12.5,17
2025,4,IQ Primaria,SAN JUAN DE LA MAGUANA,12,9.1,12
2025,4,IQ Primaria,SAN PEDRO DE MACORIS,30,37.2,44
2025,4,IQ Primaria,SANTIAGO,63,69.6,106
2025,4,IQ Primaria,SANTO DOMINGO,58,49.5,66
2025,4,IQ Primaria,Sin ubicación,140,111.3,190
2025,4,IQ Secundaria,AZUA,200,187.2,312
2025,4,IQ Secundaria,BAHORUCO,52,53.8,117
2025,4,IQ Secundaria,BARAHONA,153,144.5,326
2025,4,IQ Secundaria,COTUI,159,164.2,255
2025,4,IQ Secundaria,HIGUEY,225,230.0,379
2025,4,IQ Secundaria,LA VEGA,329,322.6,516
2025,4,IQ Secundaria,MAO,41,32.5,67
2025,4,IQ Secundaria,MONTE CRISTI,306,462.2,599
2025,4,IQ Secundaria,MONTE PLATA,100,88.5,161
2025,4,IQ Secundaria,NAGUA,116,137.2,253
2025,4,IQ Secundaria,PUERTO PLATA,169,224.9,446
2025,4,IQ Secundaria,SAN CRISTOBAL,218,258.9,384
2025,4,IQ Secundaria,SAN FRANCISCO DE MACORIS,530,577.5,902
2025,4,IQ Secundaria,SAN JUAN DE LA MAGUANA,240,663.8,730
2025,4,IQ Secundaria,SAN PEDRO DE MACORIS,339,557.7,816
2025,4,IQ Secundaria,SANTIAGO,1092,1914.7,2340
2025,4,IQ Secundaria,SANTO DOMINGO,1518,1859.4,2730
2025,4,IQ Secundaria,Sin ubicación,1838,1892.9,3219
2025,5,512,AZUA,9,7.1,16
2025,5,512,BAHORUCO,1,0.8,2
2025,5,512,BARAHONA,7,3.9,11
2025,5,512,COTUI,5,4.0,7
2025,5,512,LA VEGA,5,5.7,7
2025,5,512,MAO,3,4.8,6
2025,5,512,MONTE CRISTI,1,0.2,1
2025,5,512,NAGUA,1,0.5,1
2025,5,512,PUERTO PLATA,1,0.7,1
2025,5,512,SAN CRISTOBAL,7,4.2,8
2025,5,512,SAN FRANCISCO DE MACORIS,2,2.2,4
2025,5,512,SAN JUAN DE LA MAGUANA,10,9.7,12
2025,5,512,SAN PEDRO DE MACORIS,2,2.7,4
2025,5,512,SANTIAGO,2,0.9,2
2025,5,512,SANTO DOMINGO,16,12.1,24
2025,5,512,Sin ubicación,143,132.3,216
2025,5,IQ Primaria,AZUA,29,36.0,30
2025,5,IQ Primaria,BAHORUCO,6,4.2,6
2025,5,IQ Primaria,BARAHONA,16,12.4,20
2025,5,IQ Primaria,COTUI,9,4.2,9
2025,5,IQ Primaria,HIGUEY,19,29.9,39
2025,5,IQ Primaria,LA VEGA,40,35.3,58
2025,5,IQ Primaria,MAO,6,4.4,10
2025,5,IQ Primaria,MONTE CRISTI,5,4.3,7
2025,5,IQ Primaria,MONTE PLATA,4,22.0,18
2025,5,IQ Primaria,NAGUA,9,7.2,11
2025,5,IQ Primaria,PUERTO PLATA,8,11.3,16
2025,5,IQ Primaria,SAN CRISTOBAL,23,20.9,28
2025,5,IQ Primaria,SAN FRANCISCO DE MACORIS,43,110.1,103
2025,5,IQ Primaria,SAN JUAN DE LA MAGUANA,4,2.0,4
2025,5,IQ Primaria,SAN PEDRO DE MACORIS,20,21.5,24
2025,5,IQ Primaria,SANTIAGO,33,15.6,38
2025,5,IQ Primaria,SANTO DOMINGO,71,56.2,87
2025,5,IQ Primaria,Sin ubicación,151,201.9,225
2025,5,IQ Secundaria,AZUA,657,1044.6,1610
2025,5,IQ Secundaria,BAHORUCO,247,257.1,521
2025,5,IQ Secundaria,BARAHONA,471,506.8,877
2025,5,IQ Secundaria,COTUI,695,765.5,1412
2025,5,IQ Secundaria,HIGUEY,854,1470.0,1965
2025,5,IQ Secundaria,LA VEGA,1081,1770.7,2504
2025,5,IQ Secundaria,MAO,442,720.6,1080
2025,5,IQ Secundaria,MONTE CRISTI,543,950.3,1408
2025,5,IQ Secundaria,MONTE PLATA,232,268.3,455
2025,5,IQ Secundaria,NAGUA,472,658.6,1110
2025,5,IQ Secundaria,PUERTO PLATA,502,609.2,1210
2025,5,IQ Secundaria,SAN CRISTOBAL,598,830.3,1317
2025,5,IQ Secundaria,SAN FRANCISCO DE MACORIS,1006,1189.7,1927
2025,5,IQ Secundaria,SAN JUAN DE LA MAGUANA,512,708.2,1104
2025,5,IQ Secundaria,SAN PEDRO DE MACORIS,1100,1827.0,2455
2025,5,IQ Secundaria,SANTIAGO,3506,6362.3,8461
2025,5,IQ Secundaria,SANTO DOMINGO,4227,6783.9,9812
2025,5,IQ Secundaria,Sin ubicación,5794,6600.9,11795
2025,6,512,AZUA,2,0.8,2
2025,6,512,BAHORUCO,2,0.9,2
2025,6,512,BARAHONA,2,1.2,6
2025,6,512,COTUI,3,2.0,3
2025,6,512,LA VEGA,2,1.0,2
2025,6,512,MAO,2,1.0,3
2025,6,512,NAGUA,2,5.2,3
2025,6,512,PUERTO PLATA,2,1.8,2
2025,6,512,SAN CRISTOBAL,3,1.5,4
2025,6,512,SAN FRANCISCO DE MACORIS,1,0.7,1
2025,6,512,SAN PEDRO DE MACORIS,1,0.4,1
2025,6,512,SANTIAGO,2,1.0,2
2025,6,512,SANTO DOMINGO,8,13.0,12
2025,6,512,Sin ubicación,101,86.8,151
2025,6,IQ Primaria,AZUA,2,1.9,2
2025,6,IQ Primaria,BARAHONA,7,1.8,7
2025,6,IQ Primaria,COTUI,6,4.6,6
2025,6,IQ Primaria,HIGUEY,7,3.0,7
2025,6,IQ Primaria,LA VEGA,2,0.7,2
2025,6,IQ Primaria,MONTE CRISTI,3,1.2,3
2025,6,IQ Primaria,MONTE PLATA,3,3.7,5
2025,6,IQ Primaria,NAGUA,1,0.1,1
2025,6,IQ Primaria,PUERTO PLATA,1,2.2,2
2025,6,IQ Primaria,SAN CRISTOBAL,5,1.8,5
2025,6,IQ Primaria,SAN FRANCISCO DE MACORIS,8,7.3,12
2025,6,IQ Primaria,SAN JUAN DE LA MAGUANA,1,0.4,1
2025,6,IQ Primaria,SAN PEDRO DE MACORIS,10,6.6,11
2025,6,IQ Primaria,SANTIAGO,10,3.6,10
2025,6,IQ Primaria,SANTO DOMINGO,33,26.8,36
2025,6,IQ Primaria,Sin ubicación,21,28.1,37
2025,6,IQ Secundaria,AZUA,825,1255.9,2115
2025,6,IQ Secundaria,BAHORUCO,201,252.7,463
2025,6,IQ Secundaria,BARAHONA,424,576.8,1098
2025,6,IQ Secundaria,COTUI,695,957.4,1926
2025,6,IQ Secundaria,HIGUEY,872,1876.1,2714
2025,6,IQ Secundaria,LA VEGA,1302,2490.8,3807
2025,6,IQ Secundaria,MAO,241,376.3,631
2025,6,IQ Secundaria,MONTE CRISTI,351,539.1,955
2025,6,IQ Secundaria,MONTE PLATA,369,402.9,846
2025,6,IQ Secundaria,NAGUA,378,538.7,1045
2025,6,IQ Secundaria,PUERTO PLATA,610,852.9,1670
2025,6,IQ Secundaria,SAN CRISTOBAL,838,1269.0,2378
2025,6,IQ Secundaria,SAN FRANCISCO DE MACORIS,1045,1510.7,2550
2025,6,IQ Secundaria,SAN JUAN DE LA MAGUANA,517,1022.4,1589
2025,6,IQ Secundaria,SAN PEDRO DE MACORIS,1138,1842.4,2921
2025,6,IQ Secundaria,SANTIAGO,2380,4190.3,7059
2025,6,IQ Secundaria,SANTO DOMINGO,5904,10410.2,17167
2025,6,IQ Secundaria,Sin ubicación,7584,11573.5,20762
2025,7,512,AZUA,1,0.5,1
2025,7,512,BARAHONA,2,0.7,2
2025,7,512,COTUI,1,0.8,1
2025,7,512,LA VEGA,1,0.6,1
2025,7,512,MAO,1,3.4,4
2025,7,512,MONTE PLATA,1,0.5,1
2025,7,512,PUERTO PLATA,2,0.6,2
2025,7,512,SAN CRISTOBAL,2,2.0,2
2025,7,512,SAN FRANCISCO DE MACORIS,2,0.9,2
2025,7,512,SANTIAGO,2,0.5,2
2025,7,512,SANTO DOMINGO,6,19.2,13
2025,7,512,Sin ubicación,66,66.6,88
2025,7,IQ Primaria,AZUA,1,1.5,2
2025,7,IQ Primaria,BARAHONA,1,0.5,1
2025,7,IQ Primaria,HIGUEY,2,0.9,2
2025,7,IQ Primaria,MONTE PLATA,3,3.8,5
2025,7,IQ Primaria,PUERTO PLATA,2,1.2,3
2025,7,IQ Primaria,SAN CRISTOBAL,1,0.2,1
2025,7,IQ Primaria,SAN FRANCISCO DE MACORIS,1,2.4,3
2025,7,IQ Primaria,SANTIAGO,3,1.0,3
2025,7,IQ Primaria,SANTO DOMINGO,12,4.9,12
2025,7,IQ Primaria,Sin ubicación,14,55.6,52
2025,7,IQ Secundaria,AZUA,22,18.9,43
2025,7,IQ Secundaria,BAHORUCO,6,1.7,11
2025,7,IQ Secundaria,BARAHONA,15,10.0,36
2025,7,IQ Secundaria,COTUI,16,17.9,26
2025,7,IQ Secundaria,HIGUEY,24,18.9,37
2025,7,IQ Secundaria,LA VEGA,47,26.0,95
2025,7,IQ Secundaria,MAO,8,3.0,13
2025,7,IQ Secundaria,MONTE CRISTI,11,18.5,24
2025,7,IQ Secundaria,MONTE PLATA,7,7.3,18
2025,7,IQ Secundaria,NAGUA,12,6.8,21
2025,7,IQ Secundaria,PUERTO PLATA,14,59.2,71
2025,7,IQ Secundaria,SAN CRISTOBAL,26,23.4,49
2025,7,IQ Secundaria,SAN FRANCISCO DE MACORIS,53,55.5,115
2025,7,IQ Secundaria,SAN JUAN DE LA MAGUANA,25,17.0,49
2025,7,IQ Secundaria,SAN PEDRO DE MACORIS,52,38.5,105
2025,7,IQ Secundaria,SANTIAGO,90,79.9,173
2025,7,IQ Secundaria,SANTO DOMINGO,266,266.1,550
2025,7,IQ Secundaria,Sin ubicación,328,474.9,745
2025,8,512,BARAHONA,2,0.5,2
2025,8,512,LA VEGA,1,0.6,1
2025,8,512,MAO,3,2.2,5
2025,8,512,SAN CRISTOBAL,3,9.7,4
2025,8,512,SAN FRANCISCO DE MACORIS,1,0.4,1
2025,8,512,SAN PEDRO DE MACORIS,1,0.3,1
2025,8,512,SANTO DOMINGO,9,7.9,9
2025,8,512,Sin ubicación,43,31.1,49
2025,8,IQ Primaria,AZUA,7,4.0,7
2025,8,IQ Primaria,BAHORUCO,2,0.7,2
2025,8,IQ Primaria,BARAHONA,3,1.0,3
2025,8,IQ Primaria,COTUI,1,0.8,1
2025,8,IQ Primaria,MAO,9,3.4,10
2025,8,IQ Primaria,MONTE PLATA,3,15.3,9
2025,8,IQ Primaria,PUERTO PLATA,6,4.5,6
2025,8,IQ Primaria,SAN CRISTOBAL,1,0.7,1
2025,8,IQ Primaria,SAN FRANCISCO DE MACORIS,6,11.0,11
2025,8,IQ Primaria,SAN JUAN DE LA MAGUANA,1,0.5,1
2025,8,IQ Primaria,SAN PEDRO DE MACORIS,1,0.2,1
2025,8,IQ Primaria,SANTIAGO,11,8.2,18
2025,8,IQ Primaria,SANTO DOMINGO,13,9.2,14
2025,8,IQ Primaria,Sin ubicación,20,77.1,63
2025,8,IQ Secundaria,AZUA,22,16.9,34
2025,8,IQ Secundaria,BAHORUCO,6,2.0,7
2025,8,IQ Secundaria,BARAHONA,20,11.0,31
2025,8,IQ Secundaria,COTUI,18,22.0,34
2025,8,IQ Secundaria,HIGUEY,21,15.8,34
2025,8,IQ Secundaria,LA VEGA,42,29.4,73
2025,8,IQ Secundaria,MAO,21,13.0,30
2025,8,IQ Secundaria,MONTE CRISTI,12,10.0,20
2025,8,IQ Secundaria,MONTE PLATA,9,4.3,15
2025,8,IQ Secundaria,NAGUA,12,8.1,20
2025,8,IQ Secundaria,PUERTO PLATA,22,24.1,39
2025,8,IQ Secundaria,SAN CRISTOBAL,38,26.9,59
2025,8,IQ Secundaria,SAN FRANCISCO DE MACORIS,50,36.2,74
2025,8,IQ Secundaria,SAN JUAN DE LA MAGUANA,21,12.3,35
2025,8,IQ Secundaria,SAN PEDRO DE MACORIS,50,42.3,89
2025,8,IQ Secundaria,SANTIAGO,131,114.2,221
2025,8,IQ Secundaria,SANTO DOMINGO,266,237.9,478
2025,8,IQ Secundaria,Sin ubicación,389,372.8,737
2025,9,512,AZUA,2,0.7,2
2025,9,512,BARAHONA,1,1.7,4
2025,9,512,LA VEGA,3,3.9,3
2025,9,512,MAO,1,3.6,2
2025,9,512,SAN CRISTOBAL,3,2.9,3
2025,9,512,SAN FRANCISCO DE MACORIS,1,0.3,1
