Anio,Semestre,Programa,Rol,Grado,region_norm,usuarios_activos,horas_totales,registros
2024,S2,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,26,433.9,366
2024,S2,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,18,96.6,110
2024,S2,IQ512,Estudiante,No especificado,SANTIAGO,43,373.8,404
2024,S2,IQ512,Estudiante,No especificado,SANTO DOMINGO,271,3369.5,3009
2024,S2,IQ512,Estudiante,No especificado,Sin ubicación,2249,26855.9,22126
2024,S2,IQP,Admin,No especificado,Sin ubicación,1,0.0,2
2024,S2,IQP,Coordinador,6to grado,Sin ubicación,1,0.0,1
2024,S2,IQP,Docente,1er grado,Sin ubicación,2,86.5,58
2024,S2,IQP,Docente,4to grado,AZUA,2,0.6,2
2024,S2,IQP,Docente,4to grado,HIGUEY,1,0.4,1
2024,S2,IQP,Docente,4to grado,LA VEGA,4,4.7,8
2024,S2,IQP,Docente,4to grado,MAO,1,0.3,1
2024,S2,IQP,Docente,4to grado,MONTE CRISTI,2,1.0,2
2024,S2,IQP,Docente,4to grado,PUERTO PLATA,1,0.5,1
2024,S2,IQP,Docente,4to grado,SAN PEDRO DE MACORIS,1,16.4,16
2024,S2,IQP,Docente,4to grado,SANTIAGO,1,4.8,4
2024,S2,IQP,Docente,4to grado,SANTO DOMINGO,3,0.7,3
2024,S2,IQP,Docente,4to grado,Sin ubicación,10,26.0,41
2024,S2,IQP,Docente,5to grado,AZUA,5,2.5,5
2024,S2,IQP,Docente,5to grado,BAHORUCO,1,0.2,1
2024,S2,IQP,Docente,5to grado,BARAHONA,1,0.2,1
2024,S2,IQP,Docente,5to grado,COTUI,4,3.6,5
2024,S2,IQP,Docente,5to grado,HIGUEY,14,28.0,28
2024,S2,IQP,Docente,5to grado,LA VEGA,10,13.5,17
2024,S2,IQP,Docente,5to grado,MAO,5,16.6,20
2024,S2,IQP,Docente,5to grado,MONTE CRISTI,15,22.6,26
2024,S2,IQP,Docente,5to grado,MONTE PLATA,1,0.4,1
2024,S2,IQP,Docente,5to grado,NAGUA,8,8.7,14
2024,S2,IQP,Docente,5to grado,PUERTO PLATA,4,16.7,21
2024,S2,IQP,Docente,5to grado,SAN CRISTOBAL,11,26.1,35
2024,S2,IQP,Docente,5to grado,SAN FRANCISCO DE MACORIS,7,4.9,10
2024,S2,IQP,Docente,5to grado,SAN JUAN DE LA MAGUANA,5,2.4,5
2024,S2,IQP,Docente,5to grado,SAN PEDRO DE MACORIS,22,16.0,26
2024,S2,IQP,Docente,5to grado,SANTIAGO,27,56.8,66
2024,S2,IQP,Docente,5to grado,SANTO DOMINGO,45,58.4,79
2024,S2,IQP,Docente,5to grado,Sin ubicación,33,31.2,45
2024,S2,IQP,Docente,6to grado,BARAHONA,1,7.1,4
2024,S2,IQP,Docente,6to grado,COTUI,4,3.7,5
2024,S2,IQP,Docente,6to grado,HIGUEY,2,0.4,2
2024,S2,IQP,Docente,6to grado,MAO,1,1.3,3
2024,S2,IQP,Docente,6to grado,MONTE CRISTI,1,1.1,3
2024,S2,IQP,Docente,6to grado,MONTE PLATA,1,15.0,14
2024,S2,IQP,Docente,6to grado,NAGUA,1,5.8,13
2024,S2,IQP,Docente,6to grado,PUERTO PLATA,1,0.3,1
2024,S2,IQP,Docente,6to grado,SAN CRISTOBAL,3,7.0,4
2024,S2,IQP,Docente,6to grado,SAN FRANCISCO DE MACORIS,1,0.1,1
2024,S2,IQP,Docente,6to grado,SAN JUAN DE LA MAGUANA,2,1.1,2
2024,S2,IQP,Docente,6to grado,SAN PEDRO DE MACORIS,2,1.0,2
2024,S2,IQP,Docente,6to grado,SANTIAGO,2,0.3,2
2024,S2,IQP,Docente,6to grado,SANTO DOMINGO,8,11.4,18
2024,S2,IQP,Docente,6to grado,Sin ubicación,11,24.5,31
2024,S2,IQP,Docente,No especificado,Sin ubicación,2,2.1,3
2024,S2,IQP,Estudiante,1er grado,HIGUEY,1,0.4,1
2024,S2,IQP,Estudiante,1er grado,SANTIAGO,1,0.2,1
2024,S2,IQP,Estudiante,1er grado,SANTO DOMINGO,2,1.0,3
2024,S2,IQP,Estudiante,1er grado,Sin ubicación,10,22.2,31
2024,S2,IQP,Estudiante,2do grado,AZUA,1,2.1,3
2024,S2,IQP,Estudiante,2do grado,MAO,1,0.4,1
2024,S2,IQP,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,3,3.8,6
2024,S2,IQP,Estudiante,2do grado,SAN PEDRO DE MACORIS,1,0.5,1
2024,S2,IQP,Estudiante,2do grado,SANTIAGO,1,0.8,2
2024,S2,IQP,Estudiante,2do grado,SANTO DOMINGO,2,0.7,2
2024,S2,IQP,Estudiante,2do grado,Sin ubicación,5,11.3,11
2024,S2,IQP,Estudiante,3er grado,MONTE CRISTI,1,3.0,4
2024,S2,IQP,Estudiante,3er grado,SANTIAGO,1,0.4,1
2024,S2,IQP,Estudiante,3er grado,SANTO DOMINGO,5,4.1,5
2024,S2,IQP,Estudiante,3er grado,Sin ubicación,9,6.3,13
2024,S2,IQP,Estudiante,4to grado,AZUA,2,1.9,3
2024,S2,IQP,Estudiante,4to grado,BAHORUCO,1,1.1,1
2024,S2,IQP,Estudiante,4to grado,LA VEGA,1,0.2,1
2024,S2,IQP,Estudiante,4to grado,MONTE CRISTI,1,0.3,1
2024,S2,IQP,Estudiante,4to grado,SAN CRISTOBAL,1,0.4,1
2024,S2,IQP,Estudiante,4to grado,SAN PEDRO DE MACORIS,1,0.3,1
2024,S2,IQP,Estudiante,4to grado,SANTIAGO,1,2.1,4
2024,S2,IQP,Estudiante,4to grado,SANTO DOMINGO,9,12.0,16
2024,S2,IQP,Estudiante,4to grado,Sin ubicación,11,5.1,16
2024,S2,IQP,Estudiante,5to grado,AZUA,1,0.1,1
2024,S2,IQP,Estudiante,5to grado,COTUI,1,0.7,1
2024,S2,IQP,Estudiante,5to grado,HIGUEY,8,4.2,10
2024,S2,IQP,Estudiante,5to grado,LA VEGA,1,0.5,2
2024,S2,IQP,Estudiante,5to grado,MAO,2,0.7,2
2024,S2,IQP,Estudiante,5to grado,SAN CRISTOBAL,11,4.2,14
2024,S2,IQP,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,1,0.4,1
2024,S2,IQP,Estudiante,5to grado,SAN PEDRO DE MACORIS,10,13.6,19
2024,S2,IQP,Estudiante,5to grado,SANTIAGO,10,4.2,10
2024,S2,IQP,Estudiante,5to grado,SANTO DOMINGO,31,40.4,49
2024,S2,IQP,Estudiante,5to grado,Sin ubicación,8,9.9,25
2024,S2,IQP,Estudiante,6to grado,AZUA,4,22.5,29
2024,S2,IQP,Estudiante,6to grado,BAHORUCO,2,1.8,2
2024,S2,IQP,Estudiante,6to grado,COTUI,3,2.0,3
2024,S2,IQP,Estudiante,6to grado,HIGUEY,1,0.3,2
2024,S2,IQP,Estudiante,6to grado,MAO,2,25.4,12
2024,S2,IQP,Estudiante,6to grado,MONTE CRISTI,2,1.6,6
2024,S2,IQP,Estudiante,6to grado,MONTE PLATA,1,0.9,1
2024,S2,IQP,Estudiante,6to grado,PUERTO PLATA,1,0.6,1
2024,S2,IQP,Estudiante,6to grado,SAN CRISTOBAL,4,2.1,5
2024,S2,IQP,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,7,6.6,12
2024,S2,IQP,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,2,1.0,2
2024,S2,IQP,Estudiante,6to grado,SAN PEDRO DE MACORIS,13,7.4,15
2024,S2,IQP,Estudiante,6to grado,SANTIAGO,11,7.3,14
2024,S2,IQP,Estudiante,6to grado,SANTO DOMINGO,48,41.6,65
2024,S2,IQP,Estudiante,6to grado,Sin ubicación,52,44.0,74
2024,S2,IQP,Estudiante,No especificado,Sin ubicación,1,4.6,7
2024,S2,IQP,Sin rol,No especificado,Sin ubicación,1,49.4,45
2024,S2,IQS,Admin,6to grado,Sin ubicación,1,4.2,10
2024,S2,IQS,Admin,No especificado,Sin ubicación,1,0.5,4
2024,S2,IQS,Docente,1er grado,AZUA,2,3.1,2
2024,S2,IQS,Docente,1er grado,HIGUEY,3,31.1,31
2024,S2,IQS,Docente,1er grado,LA VEGA,2,4.0,3
2024,S2,IQS,Docente,1er grado,MONTE CRISTI,2,3.7,3
2024,S2,IQS,Docente,1er grado,PUERTO PLATA,3,7.9,11
2024,S2,IQS,Docente,1er grado,SAN FRANCISCO DE MACORIS,2,3.4,4
2024,S2,IQS,Docente,1er grado,SAN JUAN DE LA MAGUANA,1,0.1,2
2024,S2,IQS,Docente,1er grado,SANTIAGO,2,3.4,7
2024,S2,IQS,Docente,1er grado,SANTO DOMINGO,12,16.1,26
2024,S2,IQS,Docente,1er grado,Sin ubicación,10,14.3,20
2024,S2,IQS,Docente,4to grado,AZUA,22,20.2,34
2024,S2,IQS,Docente,4to grado,BAHORUCO,6,11.0,15
2024,S2,IQS,Docente,4to grado,BARAHONA,11,6.2,19
2024,S2,IQS,Docente,4to grado,COTUI,21,12.5,27
2024,S2,IQS,Docente,4to grado,HIGUEY,42,46.6,85
2024,S2,IQS,Docente,4to grado,LA VEGA,43,30.9,63
2024,S2,IQS,Docente,4to grado,MAO,6,4.5,7
2024,S2,IQS,Docente,4to grado,MONTE CRISTI,28,36.3,60
2024,S2,IQS,Docente,4to grado,MONTE PLATA,13,7.7,15
2024,S2,IQS,Docente,4to grado,NAGUA,20,26.8,39
2024,S2,IQS,Docente,4to grado,PUERTO PLATA,31,23.9,45
2024,S2,IQS,Docente,4to grado,SAN CRISTOBAL,24,18.1,41
2024,S2,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,61,71.5,114
2024,S2,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,16,10.3,19
2024,S2,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,68,86.7,148
2024,S2,IQS,Docente,4to grado,SANTIAGO,49,55.8,78
2024,S2,IQS,Docente,4to grado,SANTO DOMINGO,149,148.0,234
2024,S2,IQS,Docente,4to grado,Sin ubicación,112,106.6,215
2024,S2,IQS,Docente,6to grado,BAHORUCO,1,0.4,1
2024,S2,IQS,Docente,6to grado,HIGUEY,2,10.2,12
2024,S2,IQS,Docente,6to grado,MONTE CRISTI,3,5.8,4
2024,S2,IQS,Docente,6to grado,NAGUA,1,0.1,1
2024,S2,IQS,Docente,6to grado,PUERTO PLATA,3,2.0,9
2024,S2,IQS,Docente,6to grado,SAN CRISTOBAL,2,1.1,2
2024,S2,IQS,Docente,6to grado,SAN FRANCISCO DE MACORIS,1,0.2,1
2024,S2,IQS,Docente,6to grado,SAN PEDRO DE MACORIS,8,6.5,10
2024,S2,IQS,Docente,6to grado,SANTIAGO,6,8.1,9
2024,S2,IQS,Docente,6to grado,SANTO DOMINGO,10,14.9,20
2024,S2,IQS,Docente,6to grado,Sin ubicación,14,15.8,19
2024,S2,IQS,Docente,No especificado,MONTE CRISTI,1,0.0,1
2024,S2,IQS,Docente,No especificado,SAN FRANCISCO DE MACORIS,1,0.2,1
2024,S2,IQS,Docente,No especificado,SAN JUAN DE LA MAGUANA,1,1.0,2
2024,S2,IQS,Docente,No especificado,SANTIAGO,1,0.1,1
2024,S2,IQS,Docente,No especificado,Sin ubicación,1,0.5,2
2024,S2,IQS,Editor,No especificado,SANTIAGO,1,109.1,47
2024,S2,IQS,Estudiante,1er grado,AZUA,5,1.9,14
2024,S2,IQS,Estudiante,1er grado,BAHORUCO,1,0.4,1
2024,S2,IQS,Estudiante,1er grado,BARAHONA,1,0.4,2
2024,S2,IQS,Estudiante,1er grado,COTUI,1,0.5,2
2024,S2,IQS,Estudiante,1er grado,HIGUEY,8,4.0,18
2024,S2,IQS,Estudiante,1er grado,LA VEGA,4,0.6,7
2024,S2,IQS,Estudiante,1er grado,MAO,1,0.1,2
2024,S2,IQS,Estudiante,1er grado,MONTE CRISTI,2,0.5,3
2024,S2,IQS,Estudiante,1er grado,MONTE PLATA,1,1.2,6
2024,S2,IQS,Estudiante,1er grado,NAGUA,3,4.3,6
2024,S2,IQS,Estudiante,1er grado,PUERTO PLATA,3,3.6,11
2024,S2,IQS,Estudiante,1er grado,SAN CRISTOBAL,4,1.9,6
2024,S2,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,4,6.1,12
2024,S2,IQS,Estudiante,1er grado,SAN JUAN DE LA MAGUANA,3,1.2,8
2024,S2,IQS,Estudiante,1er grado,SAN PEDRO DE MACORIS,6,6.0,10
2024,S2,IQS,Estudiante,1er grado,SANTIAGO,16,13.3,41
2024,S2,IQS,Estudiante,1er grado,SANTO DOMINGO,41,37.0,97
2024,S2,IQS,Estudiante,1er grado,Sin ubicación,29,24.3,76
2024,S2,IQS,Estudiante,2do grado,AZUA,2,0.8,2
2024,S2,IQS,Estudiante,2do grado,BAHORUCO,1,2.2,5
2024,S2,IQS,Estudiante,2do grado,BARAHONA,1,1.7,1
2024,S2,IQS,Estudiante,2do grado,COTUI,2,0.7,2
2024,S2,IQS,Estudiante,2do grado,HIGUEY,6,3.3,13
2024,S2,IQS,Estudiante,2do grado,LA VEGA,4,1.8,5
2024,S2,IQS,Estudiante,2do grado,MONTE CRISTI,15,7.6,27
2024,S2,IQS,Estudiante,2do grado,MONTE PLATA,1,0.5,2
2024,S2,IQS,Estudiante,2do grado,NAGUA,5,5.9,15
2024,S2,IQS,Estudiante,2do grado,PUERTO PLATA,3,15.2,6
2024,S2,IQS,Estudiante,2do grado,SAN CRISTOBAL,2,0.3,2
2024,S2,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,12,7.9,16
2024,S2,IQS,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,3,1.6,4
2024,S2,IQS,Estudiante,2do grado,SAN PEDRO DE MACORIS,10,12.9,19
2024,S2,IQS,Estudiante,2do grado,SANTIAGO,10,9.6,26
2024,S2,IQS,Estudiante,2do grado,SANTO DOMINGO,44,42.2,91
2024,S2,IQS,Estudiante,2do grado,Sin ubicación,27,15.8,54
2024,S2,IQS,Estudiante,3er grado,AZUA,1,0.7,1
2024,S2,IQS,Estudiante,3er grado,BARAHONA,1,0.2,2
2024,S2,IQS,Estudiante,3er grado,HIGUEY,5,2.4,5
2024,S2,IQS,Estudiante,3er grado,MAO,1,0.3,2
2024,S2,IQS,Estudiante,3er grado,MONTE CRISTI,4,2.6,5
2024,S2,IQS,Estudiante,3er grado,MONTE PLATA,1,0.4,2
2024,S2,IQS,Estudiante,3er grado,NAGUA,5,3.5,12
2024,S2,IQS,Estudiante,3er grado,PUERTO PLATA,10,7.1,15
2024,S2,IQS,Estudiante,3er grado,SAN CRISTOBAL,1,0.4,2
2024,S2,IQS,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,13,8.4,16
2024,S2,IQS,Estudiante,3er grado,SAN PEDRO DE MACORIS,6,7.5,12
2024,S2,IQS,Estudiante,3er grado,SANTIAGO,23,19.3,31
2024,S2,IQS,Estudiante,3er grado,SANTO DOMINGO,37,34.5,74
2024,S2,IQS,Estudiante,3er grado,Sin ubicación,38,64.7,82
2024,S2,IQS,Estudiante,4to grado,AZUA,4,8.3,9
2024,S2,IQS,Estudiante,4to grado,BAHORUCO,2,4.8,6
2024,S2,IQS,Estudiante,4to grado,COTUI,4,1.9,12
2024,S2,IQS,Estudiante,4to grado,HIGUEY,4,7.8,17
2024,S2,IQS,Estudiante,4to grado,MAO,1,0.0,1
2024,S2,IQS,Estudiante,4to grado,MONTE CRISTI,4,1.0,4
2024,S2,IQS,Estudiante,4to grado,MONTE PLATA,2,6.7,8
2024,S2,IQS,Estudiante,4to grado,NAGUA,4,2.3,5
2024,S2,IQS,Estudiante,4to grado,PUERTO PLATA,49,37.3,57
2024,S2,IQS,Estudiante,4to grado,SAN CRISTOBAL,6,6.8,10
2024,S2,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,70,44.8,99
2024,S2,IQS,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,3,3.0,6
2024,S2,IQS,Estudiante,4to grado,SAN PEDRO DE MACORIS,14,22.8,40
2024,S2,IQS,Estudiante,4to grado,SANTIAGO,19,28.7,42
2024,S2,IQS,Estudiante,4to grado,SANTO DOMINGO,61,169.3,162
2024,S2,IQS,Estudiante,4to grado,Sin ubicación,33,93.9,68
2024,S2,IQS,Estudiante,5to grado,AZUA,3,1.5,4
2024,S2,IQS,Estudiante,5to grado,BAHORUCO,1,1.4,1
2024,S2,IQS,Estudiante,5to grado,BARAHONA,2,0.5,2
2024,S2,IQS,Estudiante,5to grado,COTUI,4,2.3,5
2024,S2,IQS,Estudiante,5to grado,HIGUEY,3,5.7,10
2024,S2,IQS,Estudiante,5to grado,LA VEGA,2,0.7,2
2024,S2,IQS,Estudiante,5to grado,MAO,1,0.5,1
2024,S2,IQS,Estudiante,5to grado,MONTE CRISTI,1,0.4,2
2024,S2,IQS,Estudiante,5to grado,NAGUA,1,0.6,1
2024,S2,IQS,Estudiante,5to grado,PUERTO PLATA,2,2.7,4
2024,S2,IQS,Estudiante,5to grado,SAN CRISTOBAL,1,1.3,2
2024,S2,IQS,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,62,44.3,98
2024,S2,IQS,Estudiante,5to grado,SAN JUAN DE LA MAGUANA,2,1.3,9
2024,S2,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,7,5.4,9
2024,S2,IQS,Estudiante,5to grado,SANTIAGO,12,14.1,20
2024,S2,IQS,Estudiante,5to grado,SANTO DOMINGO,61,89.9,144
2024,S2,IQS,Estudiante,5to grado,Sin ubicación,34,34.1,65
2024,S2,IQS,Estudiante,6to grado,AZUA,70,51.4,130
2024,S2,IQS,Estudiante,6to grado,BAHORUCO,13,12.0,32
2024,S2,IQS,Estudiante,6to grado,BARAHONA,38,38.8,87
2024,S2,IQS,Estudiante,6to grado,COTUI,96,88.0,239
2024,S2,IQS,Estudiante,6to grado,HIGUEY,193,380.1,541
2024,S2,IQS,Estudiante,6to grado,LA VEGA,139,138.4,298
2024,S2,IQS,Estudiante,6to grado,MAO,36,92.0,117
2024,S2,IQS,Estudiante,6to grado,MONTE CRISTI,113,66.8,194
2024,S2,IQS,Estudiante,6to grado,MONTE PLATA,31,31.1,65
2024,S2,IQS,Estudiante,6to grado,NAGUA,44,41.3,123
2024,S2,IQS,Estudiante,6to grado,PUERTO PLATA,132,210.4,310
2024,S2,IQS,Estudiante,6to grado,SAN CRISTOBAL,110,136.2,240
2024,S2,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,171,179.9,350
2024,S2,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,132,166.2,335
2024,S2,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,149,184.7,352
2024,S2,IQS,Estudiante,6to grado,SANTIAGO,457,666.0,1190
2024,S2,IQS,Estudiante,6to grado,SANTO DOMINGO,927,1548.5,2360
2024,S2,IQS,Estudiante,6to grado,Sin ubicación,619,935.4,1519
2024,S2,IQS,Estudiante,No especificado,COTUI,2,1.0,6
2024,S2,IQS,Estudiante,No especificado,LA VEGA,1,0.7,2
2024,S2,IQS,Estudiante,No especificado,SAN CRISTOBAL,1,0.5,1
2024,S2,IQS,Estudiante,No especificado,SANTO DOMINGO,2,1.7,3
2024,S2,IQS,Invitado,4to grado,Sin ubicación,1,0.4,1
2024,S2,IQS,Invitado,6to grado,HIGUEY,1,1.7,6
2024,S2,IQS,Invitado,6to grado,MONTE CRISTI,3,2.4,5
2024,S2,IQS,Invitado,6to grado,MONTE PLATA,1,4.7,4
2024,S2,IQS,Invitado,6to grado,PUERTO PLATA,1,0.6,1
2024,S2,IQS,Invitado,6to grado,SAN JUAN DE LA MAGUANA,1,1.7,2
2024,S2,IQS,Invitado,6to grado,SANTIAGO,5,4.4,7
2024,S2,IQS,Invitado,6to grado,SANTO DOMINGO,6,6.7,10
2024,S2,IQS,Invitado,6to grado,Sin ubicación,449,566.9,805
2025,S1,IQ512,Aliado de la Alianza,No especificado,Sin ubicación,1,13.7,12
2025,S1,IQ512,Coordinador,No especificado,Sin ubicación,1,14.0,19
2025,S1,IQ512,Editor,No especificado,Sin ubicación,1,5.7,6
2025,S1,IQ512,Estudiante,No especificado,AZUA,30,39.4,99
2025,S1,IQ512,Estudiante,No especificado,BAHORUCO,9,8.1,19
2025,S1,IQ512,Estudiante,No especificado,BARAHONA,17,22.5,66
2025,S1,IQ512,Estudiante,No especificado,COTUI,10,18.2,34
2025,S1,IQ512,Estudiante,No especificado,HIGUEY,1,0.1,1
2025,S1,IQ512,Estudiante,No especificado,LA VEGA,24,38.7,49
2025,S1,IQ512,Estudiante,No especificado,MAO,9,23.3,31
2025,S1,IQ512,Estudiante,No especificado,MONTE CRISTI,4,0.8,5
2025,S1,IQ512,Estudiante,No especificado,MONTE PLATA,2,2.1,4
2025,S1,IQ512,Estudiante,No especificado,NAGUA,9,11.0,15
2025,S1,IQ512,Estudiante,No especificado,PUERTO PLATA,4,3.7,7
2025,S1,IQ512,Estudiante,No especificado,SAN CRISTOBAL,20,23.0,40
2025,S1,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,7,12.9,24
2025,S1,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,45,67.1,173
2025,S1,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,8,16.9,21
2025,S1,IQ512,Estudiante,No especificado,SANTIAGO,20,22.1,31
2025,S1,IQ512,Estudiante,No especificado,SANTO DOMINGO,112,232.5,316
2025,S1,IQ512,Estudiante,No especificado,Sin ubicación,676,1102.9,1628
2025,S1,IQP,Coordinador,6to grado,Sin ubicación,1,1.4,3
2025,S1,IQP,Docente,1er grado,Sin ubicación,2,69.5,61
2025,S1,IQP,Docente,4to grado,BARAHONA,1,0.2,1
2025,S1,IQP,Docente,4to grado,LA VEGA,1,0.4,1
2025,S1,IQP,Docente,4to grado,SAN CRISTOBAL,1,0.2,1
2025,S1,IQP,Docente,4to grado,SAN PEDRO DE MACORIS,2,18.9,14
2025,S1,IQP,Docente,4to grado,SANTIAGO,4,6.0,11
2025,S1,IQP,Docente,4to grado,SANTO DOMINGO,3,29.1,21
2025,S1,IQP,Docente,4to grado,Sin ubicación,14,20.2,31
2025,S1,IQP,Docente,5to grado,AZUA,18,19.1,22
2025,S1,IQP,Docente,5to grado,BAHORUCO,6,3.3,6
2025,S1,IQP,Docente,5to grado,BARAHONA,14,6.0,15
2025,S1,IQP,Docente,5to grado,COTUI,9,8.8,13
2025,S1,IQP,Docente,5to grado,HIGUEY,15,18.8,27
2025,S1,IQP,Docente,5to grado,LA VEGA,34,30.6,49
2025,S1,IQP,Docente,5to grado,MAO,26,35.2,52
2025,S1,IQP,Docente,5to grado,MONTE CRISTI,9,5.4,11
2025,S1,IQP,Docente,5to grado,MONTE PLATA,5,2.0,5
2025,S1,IQP,Docente,5to grado,NAGUA,9,6.2,12
2025,S1,IQP,Docente,5to grado,PUERTO PLATA,8,36.5,38
2025,S1,IQP,Docente,5to grado,SAN CRISTOBAL,21,50.5,60
2025,S1,IQP,Docente,5to grado,SAN FRANCISCO DE MACORIS,20,28.6,30
2025,S1,IQP,Docente,5to grado,SAN JUAN DE LA MAGUANA,13,10.3,14
2025,S1,IQP,Docente,5to grado,SAN PEDRO DE MACORIS,28,35.4,43
2025,S1,IQP,Docente,5to grado,SANTIAGO,26,16.9,36
2025,S1,IQP,Docente,5to grado,SANTO DOMINGO,84,84.7,117
2025,S1,IQP,Docente,5to grado,Sin ubicación,83,85.6,128
2025,S1,IQP,Docente,6to grado,BARAHONA,1,21.1,21
2025,S1,IQP,Docente,6to grado,COTUI,2,8.7,7
2025,S1,IQP,Docente,6to grado,LA VEGA,5,15.7,23
2025,S1,IQP,Docente,6to grado,MAO,2,1.8,3
2025,S1,IQP,Docente,6to grado,MONTE PLATA,1,12.8,19
2025,S1,IQP,Docente,6to grado,NAGUA,3,17.1,17
2025,S1,IQP,Docente,6to grado,PUERTO PLATA,1,0.9,1
2025,S1,IQP,Docente,6to grado,SAN CRISTOBAL,3,1.6,4
2025,S1,IQP,Docente,6to grado,SAN PEDRO DE MACORIS,2,1.9,2
2025,S1,IQP,Docente,6to grado,SANTIAGO,3,5.1,6
2025,S1,IQP,Docente,6to grado,SANTO DOMINGO,11,11.2,18
2025,S1,IQP,Docente,6to grado,Sin ubicación,9,43.1,24
2025,S1,IQP,Docente,No especificado,SANTO DOMINGO,2,0.2,2
2025,S1,IQP,Docente,No especificado,Sin ubicación,2,2.7,6
2025,S1,IQP,Estudiante,1er grado,AZUA,9,6.0,9
2025,S1,IQP,Estudiante,1er grado,BARAHONA,1,2.5,3
2025,S1,IQP,Estudiante,1er grado,MONTE CRISTI,1,0.6,1
2025,S1,IQP,Estudiante,1er grado,SAN CRISTOBAL,1,0.4,1
2025,S1,IQP,Estudiante,1er grado,SAN PEDRO DE MACORIS,1,0.4,1
2025,S1,IQP,Estudiante,1er grado,SANTIAGO,3,1.3,3
2025,S1,IQP,Estudiante,1er grado,SANTO DOMINGO,4,2.2,6
2025,S1,IQP,Estudiante,1er grado,Sin ubicación,9,21.3,21
2025,S1,IQP,Estudiante,2do grado,AZUA,2,15.3,19
2025,S1,IQP,Estudiante,2do grado,BAHORUCO,1,1.2,1
2025,S1,IQP,Estudiante,2do grado,BARAHONA,2,0.4,2
2025,S1,IQP,Estudiante,2do grado,COTUI,3,1.6,3
2025,S1,IQP,Estudiante,2do grado,NAGUA,1,0.8,1
2025,S1,IQP,Estudiante,2do grado,SAN CRISTOBAL,3,2.5,3
2025,S1,IQP,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,1,0.1,1
2025,S1,IQP,Estudiante,2do grado,SAN PEDRO DE MACORIS,1,1.2,1
2025,S1,IQP,Estudiante,2do grado,SANTIAGO,2,2.7,6
2025,S1,IQP,Estudiante,2do grado,SANTO DOMINGO,7,6.0,7
2025,S1,IQP,Estudiante,2do grado,Sin ubicación,8,26.3,17
2025,S1,IQP,Estudiante,3er grado,AZUA,3,2.7,4
2025,S1,IQP,Estudiante,3er grado,BAHORUCO,1,0.9,1
2025,S1,IQP,Estudiante,3er grado,BARAHONA,3,1.4,3
2025,S1,IQP,Estudiante,3er grado,HIGUEY,3,1.6,3
2025,S1,IQP,Estudiante,3er grado,MAO,2,1.0,2
2025,S1,IQP,Estudiante,3er grado,MONTE CRISTI,2,1.2,3
2025,S1,IQP,Estudiante,3er grado,MONTE PLATA,1,0.4,1
2025,S1,IQP,Estudiante,3er grado,NAGUA,1,0.3,1
2025,S1,IQP,Estudiante,3er grado,SAN CRISTOBAL,3,2.2,3
2025,S1,IQP,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,36,101.3,100
2025,S1,IQP,Estudiante,3er grado,SAN PEDRO DE MACORIS,4,7.3,7
2025,S1,IQP,Estudiante,3er grado,SANTIAGO,58,67.8,99
2025,S1,IQP,Estudiante,3er grado,SANTO DOMINGO,6,4.3,6
2025,S1,IQP,Estudiante,3er grado,Sin ubicación,44,32.3,58
2025,S1,IQP,Estudiante,4to grado,AZUA,6,14.1,6
2025,S1,IQP,Estudiante,4to grado,BAHORUCO,1,0.2,1
2025,S1,IQP,Estudiante,4to grado,BARAHONA,4,1.4,4
2025,S1,IQP,Estudiante,4to grado,COTUI,3,1.2,3
2025,S1,IQP,Estudiante,4to grado,HIGUEY,1,0.3,1
2025,S1,IQP,Estudiante,4to grado,LA VEGA,3,2.1,3
2025,S1,IQP,Estudiante,4to grado,MAO,1,0.5,1
2025,S1,IQP,Estudiante,4to grado,MONTE CRISTI,1,1.0,1
2025,S1,IQP,Estudiante,4to grado,MONTE PLATA,1,26.5,23
2025,S1,IQP,Estudiante,4to grado,NAGUA,1,0.5,1
