Anio,Trimestre,Programa,Rol,Grado,region_norm,usuarios_activos,horas_totales,registros
2024,Q2,IQS,Docente,4to grado,COTUI,141,269.3,345
2024,Q2,IQS,Docente,4to grado,HIGUEY,146,309.6,457
2024,Q2,IQS,Docente,4to grado,LA VEGA,193,391.8,473
2024,Q2,IQS,Docente,4to grado,MAO,65,156.0,188
2024,Q2,IQS,Docente,4to grado,MONTE CRISTI,152,479.4,546
2024,Q2,IQS,Docente,4to grado,MONTE PLATA,104,192.3,254
2024,Q2,IQS,Docente,4to grado,NAGUA,98,248.0,291
2024,Q2,IQS,Docente,4to grado,PUERTO PLATA,119,267.2,352
2024,Q2,IQS,Docente,4to grado,SAN CRISTOBAL,228,518.5,632
2024,Q2,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,176,352.4,394
2024,Q2,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,98,195.4,306
2024,Q2,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,238,539.7,641
2024,Q2,IQS,Docente,4to grado,SANTIAGO,289,693.4,749
2024,Q2,IQS,Docente,4to grado,SANTO DOMINGO,971,2038.4,2471
2024,Q2,IQS,Docente,4to grado,Sin ubicación,838,1297.2,1917
2024,Q2,IQS,Docente,6to grado,AZUA,5,5.6,9
2024,Q2,IQS,Docente,6to grado,BAHORUCO,2,1.3,4
2024,Q2,IQS,Docente,6to grado,BARAHONA,1,0.6,1
2024,Q2,IQS,Docente,6to grado,COTUI,9,15.1,17
2024,Q2,IQS,Docente,6to grado,HIGUEY,5,23.1,18
2024,Q2,IQS,Docente,6to grado,LA VEGA,9,30.3,34
2024,Q2,IQS,Docente,6to grado,MAO,2,7.4,9
2024,Q2,IQS,Docente,6to grado,MONTE CRISTI,3,9.8,7
2024,Q2,IQS,Docente,6to grado,MONTE PLATA,3,2.3,6
2024,Q2,IQS,Docente,6to grado,NAGUA,3,5.0,9
2024,Q2,IQS,Docente,6to grado,PUERTO PLATA,5,7.7,13
2024,Q2,IQS,Docente,6to grado,SAN CRISTOBAL,14,16.2,25
2024,Q2,IQS,Docente,6to grado,SAN FRANCISCO DE MACORIS,8,22.4,19
2024,Q2,IQS,Docente,6to grado,SAN JUAN DE LA MAGUANA,2,3.6,6
2024,Q2,IQS,Docente,6to grado,SAN PEDRO DE MACORIS,11,20.7,25
2024,Q2,IQS,Docente,6to grado,SANTIAGO,18,26.8,46
2024,Q2,IQS,Docente,6to grado,SANTO DOMINGO,39,85.7,91
2024,Q2,IQS,Docente,6to grado,Sin ubicación,48,52.8,98
2024,Q2,IQS,Docente,No especificado,AZUA,1,0.8,1
2024,Q2,IQS,Docente,No especificado,COTUI,1,5.6,4
2024,Q2,IQS,Docente,No especificado,HIGUEY,1,1.2,2
2024,Q2,IQS,Docente,No especificado,MONTE CRISTI,2,16.8,18
2024,Q2,IQS,Docente,No especificado,NAGUA,1,2.9,1
2024,Q2,IQS,Docente,No especificado,PUERTO PLATA,1,0.6,4
2024,Q2,IQS,Docente,No especificado,SAN CRISTOBAL,1,0.3,1
2024,Q2,IQS,Docente,No especificado,SAN JUAN DE LA MAGUANA,1,1.1,2
2024,Q2,IQS,Docente,No especificado,SAN PEDRO DE MACORIS,3,3.4,6
2024,Q2,IQS,Docente,No especificado,SANTIAGO,5,5.7,7
2024,Q2,IQS,Docente,No especificado,SANTO DOMINGO,5,9.3,10
2024,Q2,IQS,Docente,No especificado,Sin ubicación,14,21.1,41
2024,Q2,IQS,Editor,No especificado,SANTIAGO,1,153.2,52
2024,Q2,IQS,Estudiante,1er grado,AZUA,45,60.3,179
2024,Q2,IQS,Estudiante,1er grado,BAHORUCO,9,5.3,15
2024,Q2,IQS,Estudiante,1er grado,BARAHONA,38,39.0,109
2024,Q2,IQS,Estudiante,1er grado,COTUI,27,32.4,89
2024,Q2,IQS,Estudiante,1er grado,HIGUEY,23,35.8,97
2024,Q2,IQS,Estudiante,1er grado,LA VEGA,40,51.0,123
2024,Q2,IQS,Estudiante,1er grado,MAO,7,4.2,16
2024,Q2,IQS,Estudiante,1er grado,MONTE CRISTI,33,30.6,100
2024,Q2,IQS,Estudiante,1er grado,MONTE PLATA,21,23.3,77
2024,Q2,IQS,Estudiante,1er grado,NAGUA,26,28.9,95
2024,Q2,IQS,Estudiante,1er grado,PUERTO PLATA,36,42.5,139
2024,Q2,IQS,Estudiante,1er grado,SAN CRISTOBAL,109,111.5,367
2024,Q2,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,27,60.4,121
2024,Q2,IQS,Estudiante,1er grado,SAN JUAN DE LA MAGUANA,19,15.9,70
2024,Q2,IQS,Estudiante,1er grado,SAN PEDRO DE MACORIS,40,56.7,115
2024,Q2,IQS,Estudiante,1er grado,SANTIAGO,115,104.1,325
2024,Q2,IQS,Estudiante,1er grado,SANTO DOMINGO,298,439.3,1144
2024,Q2,IQS,Estudiante,1er grado,Sin ubicación,349,376.6,1081
2024,Q2,IQS,Estudiante,2do grado,AZUA,23,19.0,42
2024,Q2,IQS,Estudiante,2do grado,BAHORUCO,10,9.3,31
2024,Q2,IQS,Estudiante,2do grado,BARAHONA,19,24.9,57
2024,Q2,IQS,Estudiante,2do grado,COTUI,54,96.8,86
2024,Q2,IQS,Estudiante,2do grado,HIGUEY,51,84.0,98
2024,Q2,IQS,Estudiante,2do grado,LA VEGA,313,440.3,516
2024,Q2,IQS,Estudiante,2do grado,MAO,6,12.8,17
2024,Q2,IQS,Estudiante,2do grado,MONTE CRISTI,154,380.0,580
2024,Q2,IQS,Estudiante,2do grado,MONTE PLATA,45,61.9,63
2024,Q2,IQS,Estudiante,2do grado,NAGUA,44,70.6,84
2024,Q2,IQS,Estudiante,2do grado,PUERTO PLATA,118,288.5,261
2024,Q2,IQS,Estudiante,2do grado,SAN CRISTOBAL,1040,1954.5,2361
2024,Q2,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,536,1034.9,1309
2024,Q2,IQS,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,14,11.0,29
2024,Q2,IQS,Estudiante,2do grado,SAN PEDRO DE MACORIS,81,129.2,192
2024,Q2,IQS,Estudiante,2do grado,SANTIAGO,399,712.7,1012
2024,Q2,IQS,Estudiante,2do grado,SANTO DOMINGO,642,1064.6,1175
2024,Q2,IQS,Estudiante,2do grado,Sin ubicación,1109,1850.3,2310
2024,Q2,IQS,Estudiante,3er grado,AZUA,11,13.7,19
2024,Q2,IQS,Estudiante,3er grado,BAHORUCO,46,32.9,63
2024,Q2,IQS,Estudiante,3er grado,BARAHONA,4,4.9,8
2024,Q2,IQS,Estudiante,3er grado,COTUI,6,11.7,13
2024,Q2,IQS,Estudiante,3er grado,HIGUEY,66,42.6,72
2024,Q2,IQS,Estudiante,3er grado,LA VEGA,12,29.2,40
2024,Q2,IQS,Estudiante,3er grado,MAO,3,0.5,4
2024,Q2,IQS,Estudiante,3er grado,MONTE CRISTI,4,16.0,10
2024,Q2,IQS,Estudiante,3er grado,MONTE PLATA,4,3.6,7
2024,Q2,IQS,Estudiante,3er grado,NAGUA,4,5.3,9
2024,Q2,IQS,Estudiante,3er grado,PUERTO PLATA,14,9.7,31
2024,Q2,IQS,Estudiante,3er grado,SAN CRISTOBAL,9,12.0,16
2024,Q2,IQS,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,14,15.7,24
2024,Q2,IQS,Estudiante,3er grado,SAN JUAN DE LA MAGUANA,3,1.2,4
2024,Q2,IQS,Estudiante,3er grado,SAN PEDRO DE MACORIS,15,12.3,30
2024,Q2,IQS,Estudiante,3er grado,SANTIAGO,92,272.0,361
2024,Q2,IQS,Estudiante,3er grado,SANTO DOMINGO,74,148.7,174
2024,Q2,IQS,Estudiante,3er grado,Sin ubicación,166,225.4,357
2024,Q2,IQS,Estudiante,4to grado,AZUA,99,171.5,225
2024,Q2,IQS,Estudiante,4to grado,BAHORUCO,11,14.6,22
2024,Q2,IQS,Estudiante,4to grado,BARAHONA,12,7.8,18
2024,Q2,IQS,Estudiante,4to grado,COTUI,45,47.6,106
2024,Q2,IQS,Estudiante,4to grado,HIGUEY,62,150.2,241
2024,Q2,IQS,Estudiante,4to grado,LA VEGA,40,76.0,106
2024,Q2,IQS,Estudiante,4to grado,MAO,10,12.9,20
2024,Q2,IQS,Estudiante,4to grado,MONTE CRISTI,11,31.1,41
2024,Q2,IQS,Estudiante,4to grado,MONTE PLATA,14,11.6,40
2024,Q2,IQS,Estudiante,4to grado,NAGUA,55,79.9,109
2024,Q2,IQS,Estudiante,4to grado,PUERTO PLATA,24,26.2,43
2024,Q2,IQS,Estudiante,4to grado,SAN CRISTOBAL,42,51.8,104
2024,Q2,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,64,51.8,99
2024,Q2,IQS,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,28,37.2,71
2024,Q2,IQS,Estudiante,4to grado,SAN PEDRO DE MACORIS,63,76.5,166
2024,Q2,IQS,Estudiante,4to grado,SANTIAGO,121,245.9,350
2024,Q2,IQS,Estudiante,4to grado,SANTO DOMINGO,375,777.9,1009
2024,Q2,IQS,Estudiante,4to grado,Sin ubicación,309,522.6,906
2024,Q2,IQS,Estudiante,5to grado,AZUA,36,51.6,75
2024,Q2,IQS,Estudiante,5to grado,BAHORUCO,6,7.4,11
2024,Q2,IQS,Estudiante,5to grado,BARAHONA,13,42.3,37
2024,Q2,IQS,Estudiante,5to grado,COTUI,11,12.3,24
2024,Q2,IQS,Estudiante,5to grado,HIGUEY,23,55.8,110
2024,Q2,IQS,Estudiante,5to grado,LA VEGA,19,51.9,63
2024,Q2,IQS,Estudiante,5to grado,MAO,5,18.8,11
2024,Q2,IQS,Estudiante,5to grado,MONTE CRISTI,7,24.8,39
2024,Q2,IQS,Estudiante,5to grado,MONTE PLATA,8,14.9,13
2024,Q2,IQS,Estudiante,5to grado,NAGUA,4,10.1,29
2024,Q2,IQS,Estudiante,5to grado,PUERTO PLATA,13,21.2,30
2024,Q2,IQS,Estudiante,5to grado,SAN CRISTOBAL,17,16.2,22
2024,Q2,IQS,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,9,12.7,20
2024,Q2,IQS,Estudiante,5to grado,SAN JUAN DE LA MAGUANA,14,18.2,58
2024,Q2,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,40,43.2,76
2024,Q2,IQS,Estudiante,5to grado,SANTIAGO,33,56.2,73
2024,Q2,IQS,Estudiante,5to grado,SANTO DOMINGO,221,412.3,575
2024,Q2,IQS,Estudiante,5to grado,Sin ubicación,120,247.3,373
2024,Q2,IQS,Estudiante,6to grado,AZUA,1628,3361.5,5471
2024,Q2,IQS,Estudiante,6to grado,BAHORUCO,358,737.8,1236
2024,Q2,IQS,Estudiante,6to grado,BARAHONA,757,1341.1,2478
2024,Q2,IQS,Estudiante,6to grado,COTUI,1498,3082.3,5431
2024,Q2,IQS,Estudiante,6to grado,HIGUEY,1901,5206.8,7573
2024,Q2,IQS,Estudiante,6to grado,LA VEGA,1827,3849.3,5936
2024,Q2,IQS,Estudiante,6to grado,MAO,684,1237.4,2081
2024,Q2,IQS,Estudiante,6to grado,MONTE CRISTI,1049,3533.8,4820
2024,Q2,IQS,Estudiante,6to grado,MONTE PLATA,635,905.6,1857
2024,Q2,IQS,Estudiante,6to grado,NAGUA,946,1849.6,3065
2024,Q2,IQS,Estudiante,6to grado,PUERTO PLATA,1235,2702.3,4688
2024,Q2,IQS,Estudiante,6to grado,SAN CRISTOBAL,2369,5107.5,8298
2024,Q2,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,1771,3857.9,5649
2024,Q2,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,867,1750.4,2976
2024,Q2,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,2458,6308.4,9122
2024,Q2,IQS,Estudiante,6to grado,SANTIAGO,4141,8923.6,14393
2024,Q2,IQS,Estudiante,6to grado,SANTO DOMINGO,13374,35064.6,46480
2024,Q2,IQS,Estudiante,6to grado,Sin ubicación,10146,20767.0,34490
2024,Q2,IQS,Estudiante,No especificado,COTUI,2,6.1,10
2024,Q2,IQS,Estudiante,No especificado,LA VEGA,2,0.9,2
2024,Q2,IQS,Estudiante,No especificado,MONTE PLATA,1,0.4,1
2024,Q2,IQS,Estudiante,No especificado,SAN CRISTOBAL,10,15.0,27
2024,Q2,IQS,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,2,0.9,2
2024,Q2,IQS,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,2,3.2,4
2024,Q2,IQS,Estudiante,No especificado,SANTIAGO,11,15.1,20
2024,Q2,IQS,Estudiante,No especificado,SANTO DOMINGO,13,26.7,45
2024,Q2,IQS,Estudiante,No especificado,Sin ubicación,8,10.7,13
2024,Q2,IQS,Invitado,4to grado,SAN CRISTOBAL,2,2.5,3
2024,Q2,IQS,Invitado,4to grado,Sin ubicación,4,3.6,8
2024,Q2,IQS,Invitado,6to grado,BARAHONA,8,14.2,28
2024,Q2,IQS,Invitado,6to grado,COTUI,1,3.2,4
2024,Q2,IQS,Invitado,6to grado,HIGUEY,2,5.3,7
2024,Q2,IQS,Invitado,6to grado,LA VEGA,1,3.1,1
2024,Q2,IQS,Invitado,6to grado,MAO,1,1.5,4
2024,Q2,IQS,Invitado,6to grado,MONTE CRISTI,5,29.5,40
2024,Q2,IQS,Invitado,6to grado,MONTE PLATA,1,1.9,3
2024,Q2,IQS,Invitado,6to grado,PUERTO PLATA,2,16.9,15
2024,Q2,IQS,Invitado,6to grado,SAN CRISTOBAL,2,5.3,4
2024,Q2,IQS,Invitado,6to grado,SAN FRANCISCO DE MACORIS,1,1.4,1
2024,Q2,IQS,Invitado,6to grado,SAN JUAN DE LA MAGUANA,2,8.5,9
2024,Q2,IQS,Invitado,6to grado,SAN PEDRO DE MACORIS,1,11.3,7
2024,Q2,IQS,Invitado,6to grado,SANTIAGO,18,57.8,56
2024,Q2,IQS,Invitado,6to grado,SANTO DOMINGO,37,193.1,157
2024,Q2,IQS,Invitado,6to grado,Sin ubicación,2074,3271.6,4419
2024,Q2,IQS,Invitado,No especificado,Sin ubicación,2,0.9,4
2024,Q3,IQ512,Coordinador,No especificado,Sin ubicación,1,20.3,15
2024,Q3,IQ512,Docente,No especificado,Sin ubicación,1,0.6,1
2024,Q3,IQ512,Editor,No especificado,Sin ubicación,1,37.6,23
2024,Q3,IQ512,Estudiante,No especificado,AZUA,35,257.8,252
2024,Q3,IQ512,Estudiante,No especificado,BAHORUCO,18,110.6,102
2024,Q3,IQ512,Estudiante,No especificado,BARAHONA,29,146.2,208
2024,Q3,IQ512,Estudiante,No especificado,COTUI,20,83.5,81
2024,Q3,IQ512,Estudiante,No especificado,HIGUEY,25,157.9,130
2024,Q3,IQ512,Estudiante,No especificado,LA VEGA,52,311.9,299
2024,Q3,IQ512,Estudiante,No especificado,MAO,13,120.1,88
2024,Q3,IQ512,Estudiante,No especificado,MONTE CRISTI,12,36.6,59
2024,Q3,IQ512,Estudiante,No especificado,MONTE PLATA,9,65.9,54
2024,Q3,IQ512,Estudiante,No especificado,NAGUA,18,84.2,89
2024,Q3,IQ512,Estudiante,No especificado,PUERTO PLATA,12,52.0,66
2024,Q3,IQ512,Estudiante,No especificado,SAN CRISTOBAL,35,187.4,189
2024,Q3,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,23,110.0,170
2024,Q3,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,24,213.2,176
2024,Q3,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,14,51.7,55
2024,Q3,IQ512,Estudiante,No especificado,SANTIAGO,38,159.4,214
2024,Q3,IQ512,Estudiante,No especificado,SANTO DOMINGO,232,1551.1,1526
2024,Q3,IQ512,Estudiante,No especificado,Sin ubicación,1892,12439.4,11044
2024,Q3,IQP,Admin,No especificado,Sin ubicación,1,0.0,2
2024,Q3,IQP,Coordinador,6to grado,Sin ubicación,1,0.0,1
2024,Q3,IQP,Docente,1er grado,Sin ubicación,2,53.2,33
2024,Q3,IQP,Docente,4to grado,HIGUEY,1,0.4,1
2024,Q3,IQP,Docente,4to grado,LA VEGA,2,1.6,3
2024,Q3,IQP,Docente,4to grado,MONTE CRISTI,1,0.2,1
2024,Q3,IQP,Docente,4to grado,SAN PEDRO DE MACORIS,1,9.2,11
2024,Q3,IQP,Docente,4to grado,SANTIAGO,1,4.0,3
2024,Q3,IQP,Docente,4to grado,SANTO DOMINGO,2,0.7,2
2024,Q3,IQP,Docente,4to grado,Sin ubicación,9,11.9,21
2024,Q3,IQP,Docente,5to grado,AZUA,2,0.8,2
2024,Q3,IQP,Docente,5to grado,BARAHONA,1,0.2,1
2024,Q3,IQP,Docente,5to grado,COTUI,3,2.3,3
2024,Q3,IQP,Docente,5to grado,HIGUEY,7,12.5,11
2024,Q3,IQP,Docente,5to grado,LA VEGA,2,2.8,3
2024,Q3,IQP,Docente,5to grado,MAO,4,2.7,5
2024,Q3,IQP,Docente,5to grado,MONTE CRISTI,8,6.3,10
2024,Q3,IQP,Docente,5to grado,MONTE PLATA,1,0.4,1
2024,Q3,IQP,Docente,5to grado,NAGUA,5,5.7,7
2024,Q3,IQP,Docente,5to grado,PUERTO PLATA,3,3.7,6
2024,Q3,IQP,Docente,5to grado,SAN CRISTOBAL,8,12.8,18
2024,Q3,IQP,Docente,5to grado,SAN FRANCISCO DE MACORIS,7,3.6,9
2024,Q3,IQP,Docente,5to grado,SAN JUAN DE LA MAGUANA,1,1.0,1
2024,Q3,IQP,Docente,5to grado,SAN PEDRO DE MACORIS,15,10.9,19
2024,Q3,IQP,Docente,5to grado,SANTIAGO,14,19.7,20
2024,Q3,IQP,Docente,5to grado,SANTO DOMINGO,28,27.9,38
2024,Q3,IQP,Docente,5to grado,Sin ubicación,23,15.4,25
2024,Q3,IQP,Docente,6to grado,COTUI,2,1.0,2
2024,Q3,IQP,Docente,6to grado,HIGUEY,1,0.4,1
2024,Q3,IQP,Docente,6to grado,MONTE CRISTI,1,1.0,2
2024,Q3,IQP,Docente,6to grado,MONTE PLATA,1,8.2,5
2024,Q3,IQP,Docente,6to grado,NAGUA,1,3.7,9
2024,Q3,IQP,Docente,6to grado,PUERTO PLATA,1,0.3,1
2024,Q3,IQP,Docente,6to grado,SAN CRISTOBAL,3,7.0,4
2024,Q3,IQP,Docente,6to grado,SAN JUAN DE LA MAGUANA,1,0.5,1
2024,Q3,IQP,Docente,6to grado,SANTIAGO,2,0.3,2
2024,Q3,IQP,Docente,6to grado,SANTO DOMINGO,4,3.1,6
2024,Q3,IQP,Docente,6to grado,Sin ubicación,5,5.3,7
2024,Q3,IQP,Docente,No especificado,Sin ubicación,2,1.6,2
2024,Q3,IQP,Estudiante,1er grado,SANTIAGO,1,0.2,1
2024,Q3,IQP,Estudiante,1er grado,SANTO DOMINGO,1,0.3,1
2024,Q3,IQP,Estudiante,1er grado,Sin ubicación,6,6.2,10
2024,Q3,IQP,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,2,3.5,5
2024,Q3,IQP,Estudiante,2do grado,Sin ubicación,2,4.8,4
2024,Q3,IQP,Estudiante,3er grado,MONTE CRISTI,1,0.9,1
2024,Q3,IQP,Estudiante,3er grado,SANTO DOMINGO,5,4.1,5
2024,Q3,IQP,Estudiante,3er grado,Sin ubicación,5,4.1,9
2024,Q3,IQP,Estudiante,4to grado,AZUA,2,1.9,3
2024,Q3,IQP,Estudiante,4to grado,BAHORUCO,1,1.1,1
2024,Q3,IQP,Estudiante,4to grado,MONTE CRISTI,1,0.3,1
2024,Q3,IQP,Estudiante,4to grado,SAN CRISTOBAL,1,0.4,1
2024,Q3,IQP,Estudiante,4to grado,SAN PEDRO DE MACORIS,1,0.3,1
2024,Q3,IQP,Estudiante,4to grado,SANTIAGO,1,0.5,1
2024,Q3,IQP,Estudiante,4to grado,SANTO DOMINGO,7,10.5,12
2024,Q3,IQP,Estudiante,4to grado,Sin ubicación,9,3.1,11
2024,Q3,IQP,Estudiante,5to grado,COTUI,1,0.7,1
2024,Q3,IQP,Estudiante,5to grado,HIGUEY,7,3.3,9
2024,Q3,IQP,Estudiante,5to grado,LA VEGA,1,0.3,1
2024,Q3,IQP,Estudiante,5to grado,SAN CRISTOBAL,8,2.3,10
2024,Q3,IQP,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,1,0.4,1
2024,Q3,IQP,Estudiante,5to grado,SAN PEDRO DE MACORIS,8,12.3,16
2024,Q3,IQP,Estudiante,5to grado,SANTIAGO,5,2.4,5
2024,Q3,IQP,Estudiante,5to grado,SANTO DOMINGO,17,7.3,19
2024,Q3,IQP,Estudiante,5to grado,Sin ubicación,7,7.3,20
2024,Q3,IQP,Estudiante,6to grado,AZUA,3,12.9,15
2024,Q3,IQP,Estudiante,6to grado,BAHORUCO,1,1.5,1
2024,Q3,IQP,Estudiante,6to grado,COTUI,3,2.0,3
2024,Q3,IQP,Estudiante,6to grado,HIGUEY,1,0.3,2
2024,Q3,IQP,Estudiante,6to grado,MONTE CRISTI,1,0.3,1
2024,Q3,IQP,Estudiante,6to grado,MONTE PLATA,1,0.9,1
2024,Q3,IQP,Estudiante,6to grado,SAN CRISTOBAL,3,1.5,4
2024,Q3,IQP,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,5,6.1,10
2024,Q3,IQP,Estudiante,6to grado,SAN PEDRO DE MACORIS,7,5.3,9
2024,Q3,IQP,Estudiante,6to grado,SANTIAGO,5,2.1,5
2024,Q3,IQP,Estudiante,6to grado,SANTO DOMINGO,37,36.3,53
2024,Q3,IQP,Estudiante,6to grado,Sin ubicación,28,28.8,42
2024,Q3,IQP,Estudiante,No especificado,Sin ubicación,1,4.6,7
2024,Q3,IQP,Sin rol,No especificado,Sin ubicación,1,23.7,27
2024,Q3,IQS,Admin,6to grado,Sin ubicación,1,2.8,7
2024,Q3,IQS,Admin,No especificado,Sin ubicación,1,0.5,4
2024,Q3,IQS,Docente,1er grado,HIGUEY,3,10.3,12
2024,Q3,IQS,Docente,1er grado,MONTE CRISTI,1,3.4,2
2024,Q3,IQS,Docente,1er grado,PUERTO PLATA,1,1.3,1
2024,Q3,IQS,Docente,1er grado,SANTIAGO,2,2.8,6
2024,Q3,IQS,Docente,1er grado,SANTO DOMINGO,8,6.7,13
2024,Q3,IQS,Docente,1er grado,Sin ubicación,5,9.7,10
2024,Q3,IQS,Docente,4to grado,AZUA,18,13.8,25
2024,Q3,IQS,Docente,4to grado,BAHORUCO,5,10.0,13
2024,Q3,IQS,Docente,4to grado,BARAHONA,5,3.2,8
2024,Q3,IQS,Docente,4to grado,COTUI,13,7.5,15
2024,Q3,IQS,Docente,4to grado,HIGUEY,30,17.0,51
2024,Q3,IQS,Docente,4to grado,LA VEGA,19,12.1,26
2024,Q3,IQS,Docente,4to grado,MAO,3,1.8,4
2024,Q3,IQS,Docente,4to grado,MONTE CRISTI,21,18.5,32
2024,Q3,IQS,Docente,4to grado,MONTE PLATA,8,5.7,9
2024,Q3,IQS,Docente,4to grado,NAGUA,16,22.6,29
2024,Q3,IQS,Docente,4to grado,PUERTO PLATA,17,10.7,19
2024,Q3,IQS,Docente,4to grado,SAN CRISTOBAL,17,16.3,33
2024,Q3,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,52,48.2,76
2024,Q3,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,11,7.4,13
2024,Q3,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,53,67.9,114
2024,Q3,IQS,Docente,4to grado,SANTIAGO,41,42.2,55
2024,Q3,IQS,Docente,4to grado,SANTO DOMINGO,94,79.0,137
2024,Q3,IQS,Docente,4to grado,Sin ubicación,81,67.6,140
2024,Q3,IQS,Docente,6to grado,BAHORUCO,1,0.4,1
2024,Q3,IQS,Docente,6to grado,HIGUEY,1,1.2,2
2024,Q3,IQS,Docente,6to grado,MONTE CRISTI,1,1.9,2
2024,Q3,IQS,Docente,6to grado,NAGUA,1,0.1,1
2024,Q3,IQS,Docente,6to grado,SAN CRISTOBAL,1,0.3,1
2024,Q3,IQS,Docente,6to grado,SAN PEDRO DE MACORIS,8,6.5,10
2024,Q3,IQS,Docente,6to grado,SANTIAGO,4,6.3,6
2024,Q3,IQS,Docente,6to grado,SANTO DOMINGO,7,4.8,10
2024,Q3,IQS,Docente,6to grado,Sin ubicación,10,7.3,14
2024,Q3,IQS,Docente,No especificado,MONTE CRISTI,1,0.0,1
2024,Q3,IQS,Docente,No especificado,SAN FRANCISCO DE MACORIS,1,0.2,1
2024,Q3,IQS,Docente,No especificado,SAN JUAN DE LA MAGUANA,1,1.0,2
2024,Q3,IQS,Editor,No especificado,SANTIAGO,1,78.1,28
2024,Q3,IQS,Estudiante,1er grado,AZUA,5,1.8,12
2024,Q3,IQS,Estudiante,1er grado,BAHORUCO,1,0.4,1
2024,Q3,IQS,Estudiante,1er grado,BARAHONA,1,0.4,2
2024,Q3,IQS,Estudiante,1er grado,HIGUEY,5,2.6,12
2024,Q3,IQS,Estudiante,1er grado,LA VEGA,2,0.2,3
2024,Q3,IQS,Estudiante,1er grado,MAO,1,0.1,2
2024,Q3,IQS,Estudiante,1er grado,MONTE CRISTI,1,0.1,1
2024,Q3,IQS,Estudiante,1er grado,MONTE PLATA,1,1.2,6
2024,Q3,IQS,Estudiante,1er grado,NAGUA,1,3.4,3
2024,Q3,IQS,Estudiante,1er grado,PUERTO PLATA,3,2.5,10
2024,Q3,IQS,Estudiante,1er grado,SAN CRISTOBAL,4,1.9,6
2024,Q3,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,3,5.9,11
2024,Q3,IQS,Estudiante,1er grado,SAN JUAN DE LA MAGUANA,3,1.2,8
2024,Q3,IQS,Estudiante,1er grado,SAN PEDRO DE MACORIS,6,6.0,10
2024,Q3,IQS,Estudiante,1er grado,SANTIAGO,8,6.0,18
2024,Q3,IQS,Estudiante,1er grado,SANTO DOMINGO,28,31.1,73
2024,Q3,IQS,Estudiante,1er grado,Sin ubicación,17,14.9,48
2024,Q3,IQS,Estudiante,2do grado,AZUA,2,0.8,2
2024,Q3,IQS,Estudiante,2do grado,BAHORUCO,1,2.2,5
2024,Q3,IQS,Estudiante,2do grado,BARAHONA,1,1.7,1
2024,Q3,IQS,Estudiante,2do grado,COTUI,2,0.7,2
2024,Q3,IQS,Estudiante,2do grado,HIGUEY,6,3.3,13
2024,Q3,IQS,Estudiante,2do grado,LA VEGA,1,0.9,1
2024,Q3,IQS,Estudiante,2do grado,MONTE CRISTI,5,1.5,7
2024,Q3,IQS,Estudiante,2do grado,MONTE PLATA,1,0.5,2
2024,Q3,IQS,Estudiante,2do grado,NAGUA,3,5.4,11
2024,Q3,IQS,Estudiante,2do grado,PUERTO PLATA,2,14.2,5
2024,Q3,IQS,Estudiante,2do grado,SAN CRISTOBAL,2,0.3,2
2024,Q3,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,5,5.2,9
2024,Q3,IQS,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,3,1.6,4
2024,Q3,IQS,Estudiante,2do grado,SAN PEDRO DE MACORIS,7,8.2,13
2024,Q3,IQS,Estudiante,2do grado,SANTIAGO,4,2.6,6
2024,Q3,IQS,Estudiante,2do grado,SANTO DOMINGO,24,28.8,49
2024,Q3,IQS,Estudiante,2do grado,Sin ubicación,16,7.2,32
2024,Q3,IQS,Estudiante,3er grado,HIGUEY,3,2.0,3
2024,Q3,IQS,Estudiante,3er grado,MAO,1,0.3,2
2024,Q3,IQS,Estudiante,3er grado,MONTE CRISTI,4,2.1,4
2024,Q3,IQS,Estudiante,3er grado,NAGUA,1,0.7,1
