Anio,Mes,Programa,Rol,Grado,region_norm,usuarios_activos,horas_totales,registros
2025,12,IQP,Docente,6to grado,SAN FRANCISCO DE MACORIS,1,0.5,1
2025,12,IQP,Docente,6to grado,SANTO DOMINGO,3,5.1,4
2025,12,IQP,Estudiante,3er grado,Sin ubicación,1,0.6,1
2025,12,IQP,Estudiante,5to grado,PUERTO PLATA,1,0.2,1
2025,12,IQP,Estudiante,5to grado,SANTIAGO,1,0.4,1
2025,12,IQP,Estudiante,5to grado,Sin ubicación,1,0.0,1
2025,12,IQP,Sin rol,No especificado,Sin ubicación,1,6.7,6
2025,12,IQS,Docente,1er grado,MONTE CRISTI,1,0.0,1
2025,12,IQS,Docente,1er grado,SANTIAGO,1,1.2,1
2025,12,IQS,Docente,1er grado,SANTO DOMINGO,1,1.6,2
2025,12,IQS,Docente,1er grado,Sin ubicación,1,0.0,1
2025,12,IQS,Docente,4to grado,HIGUEY,1,1.2,2
2025,12,IQS,Docente,4to grado,MAO,1,0.5,1
2025,12,IQS,Docente,4to grado,MONTE CRISTI,3,1.0,3
2025,12,IQS,Docente,4to grado,NAGUA,1,1.6,1
2025,12,IQS,Docente,4to grado,SAN CRISTOBAL,1,1.2,3
2025,12,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,7,3.7,10
2025,12,IQS,Docente,4to grado,SANTIAGO,8,13.1,18
2025,12,IQS,Docente,4to grado,SANTO DOMINGO,1,6.0,8
2025,12,IQS,Docente,4to grado,Sin ubicación,6,3.2,7
2025,12,IQS,Docente,6to grado,Sin ubicación,1,0.8,2
2025,12,IQS,Docente,No especificado,SANTIAGO,1,1.7,2
2025,12,IQS,Editor,No especificado,SANTIAGO,1,1.4,3
2025,12,IQS,Estudiante,1er grado,SAN CRISTOBAL,1,0.1,2
2025,12,IQS,Estudiante,1er grado,SANTO DOMINGO,2,0.1,3
2025,12,IQS,Estudiante,1er grado,Sin ubicación,1,0.3,2
2025,12,IQS,Estudiante,2do grado,LA VEGA,2,1.2,4
2025,12,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,6,2.1,6
2025,12,IQS,Estudiante,2do grado,SANTIAGO,1,0.3,1
2025,12,IQS,Estudiante,2do grado,SANTO DOMINGO,1,0.3,1
2025,12,IQS,Estudiante,2do grado,Sin ubicación,1,0.6,1
2025,12,IQS,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,7,3.1,8
2025,12,IQS,Estudiante,3er grado,SAN PEDRO DE MACORIS,2,0.6,2
2025,12,IQS,Estudiante,3er grado,SANTIAGO,1,1.2,2
2025,12,IQS,Estudiante,3er grado,SANTO DOMINGO,1,0.4,1
2025,12,IQS,Estudiante,3er grado,Sin ubicación,1,0.3,2
2025,12,IQS,Estudiante,4to grado,BAHORUCO,2,1.0,2
2025,12,IQS,Estudiante,4to grado,LA VEGA,2,0.7,2
2025,12,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,90,44.5,90
2025,12,IQS,Estudiante,4to grado,SANTIAGO,2,0.8,2
2025,12,IQS,Estudiante,4to grado,SANTO DOMINGO,4,2.5,4
2025,12,IQS,Estudiante,4to grado,Sin ubicación,8,4.4,15
2025,12,IQS,Estudiante,5to grado,MONTE CRISTI,1,0.7,1
2025,12,IQS,Estudiante,5to grado,SAN CRISTOBAL,1,0.5,1
2025,12,IQS,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,4,1.3,5
2025,12,IQS,Estudiante,5to grado,SANTIAGO,2,0.7,2
2025,12,IQS,Estudiante,5to grado,SANTO DOMINGO,5,4.2,11
2025,12,IQS,Estudiante,5to grado,Sin ubicación,4,2.1,6
2025,12,IQS,Estudiante,6to grado,AZUA,22,18.6,30
2025,12,IQS,Estudiante,6to grado,BAHORUCO,1,0.3,2
2025,12,IQS,Estudiante,6to grado,COTUI,3,1.2,3
2025,12,IQS,Estudiante,6to grado,HIGUEY,5,2.9,5
2025,12,IQS,Estudiante,6to grado,LA VEGA,2,1.1,9
2025,12,IQS,Estudiante,6to grado,MAO,26,12.2,27
2025,12,IQS,Estudiante,6to grado,NAGUA,2,0.5,2
2025,12,IQS,Estudiante,6to grado,SAN CRISTOBAL,2,0.7,4
2025,12,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,39,30.3,54
2025,12,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,1,0.1,1
2025,12,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,13,5.4,15
2025,12,IQS,Estudiante,6to grado,SANTIAGO,122,94.8,160
2025,12,IQS,Estudiante,6to grado,SANTO DOMINGO,116,119.2,217
2025,12,IQS,Estudiante,6to grado,Sin ubicación,36,24.7,57
2025,12,IQS,Invitado,6to grado,SANTO DOMINGO,1,0.9,2
2025,12,IQS,Invitado,6to grado,Sin ubicación,16,7.0,22
2026,1,IQ512,Editor,No especificado,Sin ubicación,1,0.4,1
2026,1,IQ512,Estudiante,No especificado,BARAHONA,1,0.4,1
2026,1,IQ512,Estudiante,No especificado,LA VEGA,2,8.0,7
2026,1,IQ512,Estudiante,No especificado,MAO,2,0.8,2
2026,1,IQ512,Estudiante,No especificado,MONTE PLATA,1,0.1,1
2026,1,IQ512,Estudiante,No especificado,NAGUA,1,0.0,1
2026,1,IQ512,Estudiante,No especificado,SAN CRISTOBAL,1,0.3,1
2026,1,IQ512,Estudiante,No especificado,SANTO DOMINGO,2,0.4,2
2026,1,IQ512,Estudiante,No especificado,Sin ubicación,21,13.9,31
2026,1,IQP,Docente,1er grado,Sin ubicación,1,14.4,12
2026,1,IQP,Docente,4to grado,AZUA,1,0.8,1
2026,1,IQP,Docente,4to grado,SAN FRANCISCO DE MACORIS,1,0.1,1
2026,1,IQP,Docente,4to grado,SANTIAGO,1,2.9,2
2026,1,IQP,Docente,4to grado,SANTO DOMINGO,1,0.0,1
2026,1,IQP,Docente,4to grado,Sin ubicación,2,0.9,2
2026,1,IQP,Docente,5to grado,AZUA,2,3.3,2
2026,1,IQP,Docente,5to grado,COTUI,1,0.2,1
2026,1,IQP,Docente,5to grado,HIGUEY,1,0.0,1
2026,1,IQP,Docente,5to grado,LA VEGA,7,9.4,15
2026,1,IQP,Docente,5to grado,MAO,1,1.0,1
2026,1,IQP,Docente,5to grado,MONTE CRISTI,2,1.0,2
2026,1,IQP,Docente,5to grado,PUERTO PLATA,2,4.8,8
2026,1,IQP,Docente,5to grado,SAN CRISTOBAL,1,1.1,4
2026,1,IQP,Docente,5to grado,SAN FRANCISCO DE MACORIS,2,1.4,4
2026,1,IQP,Docente,5to grado,SANTIAGO,1,3.0,3
2026,1,IQP,Docente,5to grado,SANTO DOMINGO,4,2.6,5
2026,1,IQP,Docente,5to grado,Sin ubicación,2,1.0,2
2026,1,IQP,Docente,6to grado,NAGUA,1,3.1,2
2026,1,IQP,Docente,6to grado,SANTO DOMINGO,1,0.5,1
2026,1,IQP,Docente,6to grado,Sin ubicación,1,0.0,1
2026,1,IQP,Estudiante,1er grado,Sin ubicación,3,1.4,3
2026,1,IQP,Estudiante,2do grado,SANTO DOMINGO,1,0.6,1
2026,1,IQP,Estudiante,3er grado,SANTIAGO,2,0.5,2
2026,1,IQP,Estudiante,3er grado,SANTO DOMINGO,1,0.3,1
2026,1,IQP,Estudiante,4to grado,COTUI,1,0.5,1
2026,1,IQP,Estudiante,4to grado,LA VEGA,1,0.2,1
2026,1,IQP,Estudiante,4to grado,MONTE PLATA,1,0.3,1
2026,1,IQP,Estudiante,4to grado,SANTO DOMINGO,1,0.0,1
2026,1,IQP,Estudiante,5to grado,AZUA,1,0.3,1
2026,1,IQP,Estudiante,5to grado,LA VEGA,1,0.2,1
2026,1,IQP,Estudiante,5to grado,SANTO DOMINGO,8,10.7,10
2026,1,IQP,Estudiante,6to grado,BARAHONA,1,0.2,1
2026,1,IQP,Estudiante,6to grado,SANTO DOMINGO,4,4.0,5
2026,1,IQP,Estudiante,6to grado,Sin ubicación,5,2.8,5
2026,1,IQP,Sin rol,No especificado,Sin ubicación,1,9.0,11
2026,1,IQS,Docente,1er grado,LA VEGA,1,2.4,4
2026,1,IQS,Docente,1er grado,MONTE CRISTI,3,4.2,5
2026,1,IQS,Docente,1er grado,SAN JUAN DE LA MAGUANA,1,4.3,5
2026,1,IQS,Docente,1er grado,SANTIAGO,2,1.8,2
2026,1,IQS,Docente,1er grado,SANTO DOMINGO,2,7.8,11
2026,1,IQS,Docente,1er grado,Sin ubicación,3,1.3,10
2026,1,IQS,Docente,4to grado,AZUA,1,1.4,3
2026,1,IQS,Docente,4to grado,BAHORUCO,1,0.4,1
2026,1,IQS,Docente,4to grado,COTUI,2,2.4,4
2026,1,IQS,Docente,4to grado,HIGUEY,2,0.7,3
2026,1,IQS,Docente,4to grado,LA VEGA,2,0.4,2
2026,1,IQS,Docente,4to grado,MONTE CRISTI,5,5.6,9
2026,1,IQS,Docente,4to grado,MONTE PLATA,4,1.7,4
2026,1,IQS,Docente,4to grado,NAGUA,2,0.8,2
2026,1,IQS,Docente,4to grado,PUERTO PLATA,1,0.3,1
2026,1,IQS,Docente,4to grado,SAN CRISTOBAL,5,1.6,8
2026,1,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,12,7.2,14
2026,1,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,2,1.5,3
2026,1,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,8,7.6,16
2026,1,IQS,Docente,4to grado,SANTIAGO,8,3.7,14
2026,1,IQS,Docente,4to grado,SANTO DOMINGO,21,25.8,41
2026,1,IQS,Docente,4to grado,Sin ubicación,11,8.8,26
2026,1,IQS,Docente,6to grado,HIGUEY,1,0.4,1
2026,1,IQS,Docente,6to grado,MONTE CRISTI,2,0.7,2
2026,1,IQS,Docente,6to grado,SAN FRANCISCO DE MACORIS,2,3.5,9
2026,1,IQS,Docente,6to grado,SANTO DOMINGO,1,1.8,1
2026,1,IQS,Docente,6to grado,Sin ubicación,1,1.1,1
2026,1,IQS,Docente,No especificado,SAN CRISTOBAL,1,0.3,1
2026,1,IQS,Docente,No especificado,Sin ubicación,1,0.5,1
2026,1,IQS,Editor,No especificado,SANTIAGO,1,0.3,1
2026,1,IQS,Estudiante,1er grado,COTUI,1,0.2,2
2026,1,IQS,Estudiante,1er grado,HIGUEY,3,2.3,11
2026,1,IQS,Estudiante,1er grado,NAGUA,2,1.0,4
2026,1,IQS,Estudiante,1er grado,SAN CRISTOBAL,2,0.3,3
2026,1,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,1,0.0,1
2026,1,IQS,Estudiante,1er grado,SAN JUAN DE LA MAGUANA,3,1.9,8
2026,1,IQS,Estudiante,1er grado,SANTIAGO,1,0.0,1
2026,1,IQS,Estudiante,1er grado,SANTO DOMINGO,5,3.1,7
2026,1,IQS,Estudiante,2do grado,AZUA,1,0.4,2
2026,1,IQS,Estudiante,2do grado,HIGUEY,3,2.5,7
2026,1,IQS,Estudiante,2do grado,MONTE CRISTI,1,2.5,2
2026,1,IQS,Estudiante,2do grado,SAN CRISTOBAL,3,0.0,3
2026,1,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,3,1.2,4
2026,1,IQS,Estudiante,2do grado,SANTIAGO,7,4.8,9
2026,1,IQS,Estudiante,2do grado,SANTO DOMINGO,4,1.5,6
2026,1,IQS,Estudiante,2do grado,Sin ubicación,10,4.4,12
2026,1,IQS,Estudiante,3er grado,MONTE CRISTI,1,0.1,1
2026,1,IQS,Estudiante,3er grado,SANTIAGO,2,0.3,3
2026,1,IQS,Estudiante,3er grado,SANTO DOMINGO,1,0.8,2
2026,1,IQS,Estudiante,3er grado,Sin ubicación,2,1.0,3
2026,1,IQS,Estudiante,4to grado,COTUI,3,1.7,3
2026,1,IQS,Estudiante,4to grado,HIGUEY,3,1.8,3
2026,1,IQS,Estudiante,4to grado,MONTE CRISTI,2,0.7,2
2026,1,IQS,Estudiante,4to grado,SAN CRISTOBAL,34,2.8,43
2026,1,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,5,2.6,5
2026,1,IQS,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,7,3.0,10
2026,1,IQS,Estudiante,4to grado,SAN PEDRO DE MACORIS,3,4.0,5
2026,1,IQS,Estudiante,4to grado,SANTIAGO,13,5.5,18
2026,1,IQS,Estudiante,4to grado,SANTO DOMINGO,35,10.0,48
2026,1,IQS,Estudiante,4to grado,Sin ubicación,38,16.2,52
2026,1,IQS,Estudiante,5to grado,LA VEGA,1,0.3,2
2026,1,IQS,Estudiante,5to grado,MONTE CRISTI,3,1.1,3
2026,1,IQS,Estudiante,5to grado,MONTE PLATA,1,0.4,2
2026,1,IQS,Estudiante,5to grado,SAN CRISTOBAL,2,0.2,2
2026,1,IQS,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,1,0.0,1
2026,1,IQS,Estudiante,5to grado,SAN JUAN DE LA MAGUANA,3,2.9,5
2026,1,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,3,1.6,3
2026,1,IQS,Estudiante,5to grado,SANTIAGO,3,0.7,4
2026,1,IQS,Estudiante,5to grado,SANTO DOMINGO,3,2.3,9
2026,1,IQS,Estudiante,5to grado,Sin ubicación,11,5.9,12
2026,1,IQS,Estudiante,6to grado,AZUA,54,28.1,81
2026,1,IQS,Estudiante,6to grado,BAHORUCO,2,1.8,4
2026,1,IQS,Estudiante,6to grado,BARAHONA,4,1.2,6
2026,1,IQS,Estudiante,6to grado,COTUI,22,14.2,54
2026,1,IQS,Estudiante,6to grado,HIGUEY,81,63.9,157
2026,1,IQS,Estudiante,6to grado,LA VEGA,19,13.3,36
2026,1,IQS,Estudiante,6to grado,MAO,1,0.6,1
2026,1,IQS,Estudiante,6to grado,MONTE CRISTI,101,81.1,137
2026,1,IQS,Estudiante,6to grado,MONTE PLATA,4,1.8,6
2026,1,IQS,Estudiante,6to grado,NAGUA,27,11.8,41
2026,1,IQS,Estudiante,6to grado,PUERTO PLATA,3,2.7,9
2026,1,IQS,Estudiante,6to grado,SAN CRISTOBAL,44,23.8,57
2026,1,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,69,70.1,173
2026,1,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,142,93.5,274
2026,1,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,57,62.7,128
2026,1,IQS,Estudiante,6to grado,SANTIAGO,220,119.4,268
2026,1,IQS,Estudiante,6to grado,SANTO DOMINGO,393,273.4,575
2026,1,IQS,Estudiante,6to grado,Sin ubicación,217,128.4,341
2026,1,IQS,Estudiante,No especificado,SAN PEDRO DE MACORIS,1,0.9,1
2026,1,IQS,Estudiante,No especificado,SANTO DOMINGO,1,0.4,1
2026,1,IQS,Invitado,6to grado,SANTO DOMINGO,2,3.6,5
2026,1,IQS,Invitado,6to grado,Sin ubicación,46,107.4,89
2026,2,IQ512,Editor,No especificado,Sin ubicación,1,1.4,1
2026,2,IQ512,Estudiante,No especificado,LA VEGA,1,1.8,3
2026,2,IQ512,Estudiante,No especificado,MAO,1,0.7,1
2026,2,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,1,0.2,1
2026,2,IQ512,Estudiante,No especificado,SANTO DOMINGO,3,1.1,3
2026,2,IQ512,Estudiante,No especificado,Sin ubicación,18,11.2,20
2026,2,IQP,Docente,1er grado,Sin ubicación,1,24.5,17
2026,2,IQP,Docente,4to grado,SANTIAGO,1,0.4,1
2026,2,IQP,Docente,4to grado,Sin ubicación,1,0.3,1
2026,2,IQP,Docente,5to grado,AZUA,1,1.6,1
2026,2,IQP,Docente,5to grado,COTUI,1,0.5,1
2026,2,IQP,Docente,5to grado,LA VEGA,6,7.9,10
2026,2,IQP,Docente,5to grado,MONTE CRISTI,3,6.5,9
2026,2,IQP,Docente,5to grado,PUERTO PLATA,3,1.3,4
2026,2,IQP,Docente,5to grado,SAN CRISTOBAL,2,4.5,6
2026,2,IQP,Docente,5to grado,SAN FRANCISCO DE MACORIS,2,0.7,2
2026,2,IQP,Docente,5to grado,SAN JUAN DE LA MAGUANA,1,0.3,1
2026,2,IQP,Docente,5to grado,SANTIAGO,2,1.3,2
2026,2,IQP,Docente,5to grado,SANTO DOMINGO,8,5.2,8
2026,2,IQP,Docente,5to grado,Sin ubicación,2,2.1,3
2026,2,IQP,Docente,6to grado,COTUI,1,0.6,1
2026,2,IQP,Docente,6to grado,MONTE PLATA,1,0.5,1
2026,2,IQP,Docente,6to grado,NAGUA,1,1.4,2
2026,2,IQP,Docente,6to grado,Sin ubicación,1,0.2,1
2026,2,IQP,Docente,No especificado,Sin ubicación,1,1.3,1
2026,2,IQP,Estudiante,2do grado,SANTO DOMINGO,1,0.8,1
2026,2,IQP,Estudiante,3er grado,MONTE CRISTI,1,0.5,1
2026,2,IQP,Estudiante,4to grado,MONTE CRISTI,1,0.5,1
2026,2,IQP,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,1,0.8,1
2026,2,IQP,Estudiante,4to grado,SANTO DOMINGO,1,2.9,4
2026,2,IQP,Estudiante,5to grado,PUERTO PLATA,1,0.8,1
2026,2,IQP,Estudiante,5to grado,SANTO DOMINGO,5,4.5,10
2026,2,IQP,Estudiante,6to grado,MONTE CRISTI,1,1.0,1
2026,2,IQP,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,1,0.2,1
2026,2,IQP,Parent,No especificado,Sin ubicación,1,0.8,1
2026,2,IQP,Sin rol,No especificado,Sin ubicación,1,7.5,7
2026,2,IQS,Docente,1er grado,LA VEGA,1,0.1,2
2026,2,IQS,Docente,1er grado,MONTE CRISTI,2,1.4,2
2026,2,IQS,Docente,1er grado,SAN CRISTOBAL,1,2.7,6
2026,2,IQS,Docente,1er grado,SAN FRANCISCO DE MACORIS,1,0.4,1
2026,2,IQS,Docente,1er grado,SAN JUAN DE LA MAGUANA,1,9.7,8
2026,2,IQS,Docente,1er grado,SANTIAGO,1,1.9,2
2026,2,IQS,Docente,1er grado,SANTO DOMINGO,2,14.7,14
2026,2,IQS,Docente,1er grado,Sin ubicación,1,0.8,1
2026,2,IQS,Docente,4to grado,AZUA,6,4.2,10
2026,2,IQS,Docente,4to grado,BAHORUCO,2,0.9,2
2026,2,IQS,Docente,4to grado,BARAHONA,6,2.6,7
2026,2,IQS,Docente,4to grado,COTUI,4,2.4,4
2026,2,IQS,Docente,4to grado,HIGUEY,9,7.4,13
2026,2,IQS,Docente,4to grado,LA VEGA,4,2.7,5
2026,2,IQS,Docente,4to grado,MAO,2,0.9,2
2026,2,IQS,Docente,4to grado,MONTE CRISTI,24,54.4,61
2026,2,IQS,Docente,4to grado,MONTE PLATA,6,4.5,8
2026,2,IQS,Docente,4to grado,NAGUA,4,5.1,8
2026,2,IQS,Docente,4to grado,PUERTO PLATA,3,3.5,4
2026,2,IQS,Docente,4to grado,SAN CRISTOBAL,12,7.1,14
2026,2,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,27,24.6,47
2026,2,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,2,0.9,2
2026,2,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,11,59.5,42
2026,2,IQS,Docente,4to grado,SANTIAGO,13,11.0,24
2026,2,IQS,Docente,4to grado,SANTO DOMINGO,41,60.2,67
2026,2,IQS,Docente,4to grado,Sin ubicación,41,20.8,53
2026,2,IQS,Docente,6to grado,HIGUEY,1,0.9,1
2026,2,IQS,Docente,6to grado,NAGUA,1,3.6,4
2026,2,IQS,Docente,6to grado,SAN FRANCISCO DE MACORIS,1,0.6,2
2026,2,IQS,Docente,6to grado,SANTO DOMINGO,1,0.4,1
2026,2,IQS,Docente,6to grado,Sin ubicación,4,2.6,5
2026,2,IQS,Docente,No especificado,MONTE PLATA,1,0.8,1
2026,2,IQS,Docente,No especificado,SAN FRANCISCO DE MACORIS,1,0.3,1
2026,2,IQS,Docente,No especificado,SANTIAGO,1,0.4,1
2026,2,IQS,Editor,No especificado,SANTIAGO,1,4.2,2
2026,2,IQS,Estudiante,1er grado,BAHORUCO,1,0.0,1
2026,2,IQS,Estudiante,1er grado,BARAHONA,3,2.9,8
2026,2,IQS,Estudiante,1er grado,MONTE CRISTI,2,1.8,3
2026,2,IQS,Estudiante,1er grado,MONTE PLATA,1,0.1,1
2026,2,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,1,0.3,2
2026,2,IQS,Estudiante,1er grado,SAN PEDRO DE MACORIS,4,15.3,18
2026,2,IQS,Estudiante,1er grado,SANTIAGO,5,9.6,14
2026,2,IQS,Estudiante,1er grado,SANTO DOMINGO,1,0.2,2
2026,2,IQS,Estudiante,1er grado,Sin ubicación,3,2.0,6
2026,2,IQS,Estudiante,2do grado,AZUA,2,0.6,2
2026,2,IQS,Estudiante,2do grado,BAHORUCO,2,0.4,2
2026,2,IQS,Estudiante,2do grado,BARAHONA,1,0.4,2
2026,2,IQS,Estudiante,2do grado,COTUI,2,0.5,2
2026,2,IQS,Estudiante,2do grado,HIGUEY,6,3.0,8
2026,2,IQS,Estudiante,2do grado,LA VEGA,1,1.0,1
2026,2,IQS,Estudiante,2do grado,MONTE CRISTI,3,3.0,5
2026,2,IQS,Estudiante,2do grado,PUERTO PLATA,1,0.8,2
2026,2,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,3,2.0,5
2026,2,IQS,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,4,3.9,6
2026,2,IQS,Estudiante,2do grado,SAN PEDRO DE MACORIS,7,5.8,14
2026,2,IQS,Estudiante,2do grado,SANTIAGO,7,7.8,22
2026,2,IQS,Estudiante,2do grado,SANTO DOMINGO,8,6.4,20
2026,2,IQS,Estudiante,2do grado,Sin ubicación,7,2.6,7
2026,2,IQS,Estudiante,3er grado,MONTE CRISTI,2,3.6,4
2026,2,IQS,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,1,0.9,1
2026,2,IQS,Estudiante,3er grado,SAN JUAN DE LA MAGUANA,4,1.8,4
2026,2,IQS,Estudiante,3er grado,SAN PEDRO DE MACORIS,1,0.2,1
2026,2,IQS,Estudiante,3er grado,SANTIAGO,4,12.2,10
2026,2,IQS,Estudiante,3er grado,SANTO DOMINGO,2,0.9,2
2026,2,IQS,Estudiante,3er grado,Sin ubicación,6,2.8,7
2026,2,IQS,Estudiante,4to grado,COTUI,1,0.4,1
2026,2,IQS,Estudiante,4to grado,HIGUEY,6,2.7,8
2026,2,IQS,Estudiante,4to grado,MAO,1,2.5,2
2026,2,IQS,Estudiante,4to grado,MONTE CRISTI,2,2.7,7
2026,2,IQS,Estudiante,4to grado,NAGUA,2,2.2,6
2026,2,IQS,Estudiante,4to grado,PUERTO PLATA,1,0.1,1
2026,2,IQS,Estudiante,4to grado,SAN CRISTOBAL,12,7.1,14
2026,2,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,7,5.1,8
2026,2,IQS,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,3,4.7,4
2026,2,IQS,Estudiante,4to grado,SAN PEDRO DE MACORIS,5,19.8,18
2026,2,IQS,Estudiante,4to grado,SANTIAGO,52,25.5,59
2026,2,IQS,Estudiante,4to grado,SANTO DOMINGO,13,8.2,18
2026,2,IQS,Estudiante,4to grado,Sin ubicación,22,11.9,32
2026,2,IQS,Estudiante,5to grado,HIGUEY,2,1.3,2
2026,2,IQS,Estudiante,5to grado,LA VEGA,1,0.0,1
2026,2,IQS,Estudiante,5to grado,SAN CRISTOBAL,1,0.4,1
2026,2,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,2,1.2,4
2026,2,IQS,Estudiante,5to grado,SANTIAGO,7,7.4,10
2026,2,IQS,Estudiante,5to grado,SANTO DOMINGO,10,8.5,16
2026,2,IQS,Estudiante,5to grado,Sin ubicación,10,5.9,12
2026,2,IQS,Estudiante,6to grado,AZUA,86,73.1,126
2026,2,IQS,Estudiante,6to grado,BAHORUCO,119,59.8,129
2026,2,IQS,Estudiante,6to grado,BARAHONA,29,15.1,55
2026,2,IQS,Estudiante,6to grado,COTUI,46,18.6,48
2026,2,IQS,Estudiante,6to grado,HIGUEY,117,68.8,177
2026,2,IQS,Estudiante,6to grado,LA VEGA,19,14.7,33
2026,2,IQS,Estudiante,6to grado,MAO,5,7.0,12
2026,2,IQS,Estudiante,6to grado,MONTE CRISTI,235,314.7,478
2026,2,IQS,Estudiante,6to grado,MONTE PLATA,19,24.8,56
2026,2,IQS,Estudiante,6to grado,NAGUA,35,21.2,43
2026,2,IQS,Estudiante,6to grado,PUERTO PLATA,22,16.9,37
2026,2,IQS,Estudiante,6to grado,SAN CRISTOBAL,83,52.7,117
2026,2,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,125,95.6,184
2026,2,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,270,737.3,687
2026,2,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,217,1217.8,1341
2026,2,IQS,Estudiante,6to grado,SANTIAGO,540,579.9,911
2026,2,IQS,Estudiante,6to grado,SANTO DOMINGO,503,629.9,1063
2026,2,IQS,Estudiante,6to grado,Sin ubicación,377,248.8,603
2026,2,IQS,Estudiante,No especificado,BAHORUCO,3,1.0,3
2026,2,IQS,Estudiante,No especificado,MONTE CRISTI,2,0.9,3
2026,2,IQS,Estudiante,No especificado,NAGUA,1,0.5,1
2026,2,IQS,Estudiante,No especificado,SAN PEDRO DE MACORIS,1,0.0,1
2026,2,IQS,Estudiante,No especificado,SANTIAGO,10,7.6,15
2026,2,IQS,Invitado,6to grado,COTUI,1,0.7,1
2026,2,IQS,Invitado,6to grado,SANTO DOMINGO,4,5.7,10
2026,2,IQS,Invitado,6to grado,Sin ubicación,64,41.7,87
2026,3,IQ512,Estudiante,No especificado,AZUA,1,0.6,1
2026,3,IQ512,Estudiante,No especificado,BAHORUCO,1,10.5,9
2026,3,IQ512,Estudiante,No especificado,BARAHONA,1,0.9,2
2026,3,IQ512,Estudiante,No especificado,COTUI,2,2.4,2
2026,3,IQ512,Estudiante,No especificado,LA VEGA,1,0.9,1
2026,3,IQ512,Estudiante,No especificado,SAN CRISTOBAL,1,0.5,1
2026,3,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,1,0.3,1
2026,3,IQ512,Estudiante,No especificado,SANTIAGO,3,1.2,3
2026,3,IQ512,Estudiante,No especificado,SANTO DOMINGO,4,1.8,4
2026,3,IQ512,Estudiante,No especificado,Sin ubicación,32,18.6,36
2026,3,IQP,Coordinador,6to grado,Sin ubicación,1,0.5,1
2026,3,IQP,Docente,1er grado,Sin ubicación,2,14.6,15
2026,3,IQP,Docente,4to grado,SANTIAGO,1,1.6,3
2026,3,IQP,Docente,4to grado,Sin ubicación,1,0.5,1
2026,3,IQP,Docente,5to grado,HIGUEY,1,0.9,1
2026,3,IQP,Docente,5to grado,LA VEGA,4,2.4,4
2026,3,IQP,Docente,5to grado,MONTE CRISTI,1,3.6,3
2026,3,IQP,Docente,5to grado,NAGUA,1,0.3,1
2026,3,IQP,Docente,5to grado,PUERTO PLATA,3,1.4,3
2026,3,IQP,Docente,5to grado,SAN CRISTOBAL,1,2.9,3
2026,3,IQP,Docente,5to grado,SAN FRANCISCO DE MACORIS,2,1.2,3
2026,3,IQP,Docente,5to grado,SAN PEDRO DE MACORIS,1,0.8,1
2026,3,IQP,Docente,5to grado,SANTIAGO,2,11.3,9
2026,3,IQP,Docente,5to grado,SANTO DOMINGO,6,4.9,6
2026,3,IQP,Docente,5to grado,Sin ubicación,4,3.8,6
2026,3,IQP,Docente,6to grado,LA VEGA,1,0.3,1
2026,3,IQP,Docente,6to grado,MAO,1,0.3,1
